gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,Input,Symbol,Feature Type
ENSMUSG00000052512.17,334.1052425,3.707544794,0.344218949,10.77089106,4.72407E-27,4.08894E-25,ENSMUSG00000052512,ENSMUSG00000052512,Nav2,protein coding gene
ENSMUSG00000052533.14,112.6036063,2.394177318,0.367151127,6.520958653,6.98594E-11,9.3755E-10,ENSMUSG00000052533,ENSMUSG00000052533,Nup188,protein coding gene
ENSMUSG00000052565.6,9.947119416,4.023622242,1.325369732,3.035848898,0.002398595,0.007592605,ENSMUSG00000052565,ENSMUSG00000052565,H1f3,protein coding gene
ENSMUSG00000052595.6,36.28918545,2.001306153,0.533303833,3.752656606,0.00017497,0.000761464,ENSMUSG00000052595,ENSMUSG00000052595,A1cf,protein coding gene
ENSMUSG00000052613.16,10.59477407,3.460371205,1.331790818,2.598284325,0.009369088,0.024702682,ENSMUSG00000052613,ENSMUSG00000052613,Pcdh15,protein coding gene
ENSMUSG00000052684.4,259.3531697,2.129729992,0.268782535,7.923617485,2.30699E-15,5.55297E-14,ENSMUSG00000052684,ENSMUSG00000052684,Jun,protein coding gene
ENSMUSG00000052688.12,31.30070996,2.087306404,0.596675316,3.498228177,0.00046836,0.001813547,ENSMUSG00000052688,ENSMUSG00000052688,Rab7b,protein coding gene
ENSMUSG00000052698.14,312.8565671,2.247387525,0.305700764,7.351592768,1.95859E-13,3.6886E-12,ENSMUSG00000052698,ENSMUSG00000052698,Tln2,protein coding gene
ENSMUSG00000052713.8,25.41112667,3.159054075,0.707045367,4.467965172,7.89672E-06,4.67475E-05,ENSMUSG00000052713,ENSMUSG00000052713,Zfp608,protein coding gene
ENSMUSG00000052727.5,143.8600841,3.070315404,0.367119118,8.363267548,6.10047E-17,1.81195E-15,ENSMUSG00000052727,ENSMUSG00000052727,Map1b,protein coding gene
ENSMUSG00000052760.15,11.17415885,3.093835025,1.116273164,2.771575208,0.005578578,0.015818279,ENSMUSG00000052760,ENSMUSG00000052760,A630001G21Rik,protein coding gene
ENSMUSG00000052794.13,20.93136611,2.610492736,0.707094162,3.691860115,0.00022262,0.000943204,ENSMUSG00000052794,ENSMUSG00000052794,1700030K09Rik,protein coding gene
ENSMUSG00000052812.4,39.65423648,5.245438488,0.8566424,6.123253397,9.16837E-10,1.04892E-08,ENSMUSG00000052812,ENSMUSG00000052812,Atad2b,protein coding gene
ENSMUSG00000052889.11,49.86631642,3.08104836,0.698986336,4.407880674,1.04387E-05,6.01946E-05,ENSMUSG00000052889,ENSMUSG00000052889,Prkcb,protein coding gene
ENSMUSG00000052920.14,5.794328614,5.883536246,1.889300173,3.11413524,0.001844849,0.006029181,ENSMUSG00000052920,ENSMUSG00000052920,Prkg1,protein coding gene
ENSMUSG00000052942.13,58.3746725,2.793942001,0.483969389,5.772972558,7.78851E-09,7.77853E-08,ENSMUSG00000052942,ENSMUSG00000052942,Glis3,protein coding gene
ENSMUSG00000052949.14,16.50791887,2.253078347,0.96379111,2.337724767,0.019401531,0.045492329,ENSMUSG00000052949,ENSMUSG00000052949,Rnf157,protein coding gene
ENSMUSG00000053007.9,30.0059436,3.632637546,0.750135743,4.842640255,1.28125E-06,8.88272E-06,ENSMUSG00000053007,ENSMUSG00000053007,Creb5,protein coding gene
ENSMUSG00000053164.6,12.76750337,6.975207008,1.699269332,4.104827219,4.04617E-05,0.000205158,ENSMUSG00000053164,ENSMUSG00000053164,Gpr21,protein coding gene
ENSMUSG00000053175.17,62.60400044,2.322051129,0.494264689,4.697991134,2.62733E-06,1.71991E-05,ENSMUSG00000053175,ENSMUSG00000053175,Bcl3,protein coding gene
ENSMUSG00000053182.10,3.120322821,4.952648893,2.155156975,2.298045549,0.021559197,0.049621477,ENSMUSG00000053182,ENSMUSG00000053182,Cd200l1,protein coding gene
ENSMUSG00000053199.13,32.10004904,2.970104261,0.618044316,4.805649344,1.5425E-06,1.0532E-05,ENSMUSG00000053199,ENSMUSG00000053199,Arhgap20,protein coding gene
ENSMUSG00000053293.9,205.1696576,3.835477479,0.360307338,10.64501629,1.83952E-26,1.47316E-24,ENSMUSG00000053293,ENSMUSG00000053293,Pom121,protein coding gene
ENSMUSG00000053835.17,21.89606789,2.573630476,0.769630134,3.343983508,0.000825846,0.003013276,ENSMUSG00000053835,ENSMUSG00000053835,H2-T24,protein coding gene
ENSMUSG00000053877.12,64.99349687,5.215419419,0.733565556,7.109684172,1.16309E-12,1.97356E-11,ENSMUSG00000053877,ENSMUSG00000053877,Srcap,protein coding gene
ENSMUSG00000053977.13,9.416374471,3.026929156,1.165941572,2.596124221,0.009428197,0.024835605,ENSMUSG00000053977,ENSMUSG00000053977,Cd8a,protein coding gene
ENSMUSG00000054008.8,406.4920025,3.556928953,0.276523774,12.86301319,7.2687E-38,1.6178E-35,ENSMUSG00000054008,ENSMUSG00000054008,Ndst1,protein coding gene
ENSMUSG00000054072.11,18.84392914,2.336129705,0.832987373,2.804519951,0.005039157,0.014473114,ENSMUSG00000054072,ENSMUSG00000054072,Iigp1,protein coding gene
ENSMUSG00000054083.8,5.520863577,4.239739598,1.725559727,2.457022804,0.014009379,0.034700498,ENSMUSG00000054083,ENSMUSG00000054083,Capn12,protein coding gene
ENSMUSG00000054150.11,71.67635669,5.102858943,0.63843056,7.99281749,1.31889E-15,3.27108E-14,ENSMUSG00000054150,ENSMUSG00000054150,Syne3,protein coding gene
ENSMUSG00000054161.12,3.328277379,5.031810302,2.130415154,2.361891903,0.018181943,0.043128324,ENSMUSG00000054161,ENSMUSG00000054161,Sack1e,protein coding gene
ENSMUSG00000054178.1,4.96876127,5.634065699,1.866872477,3.01791674,0.002545188,0.0079933,ENSMUSG00000054178,ENSMUSG00000054178,Gm9938,protein coding gene
ENSMUSG00000054199.16,95.40397325,2.667179948,0.439708027,6.065797724,1.313E-09,1.45929E-08,ENSMUSG00000054199,ENSMUSG00000054199,Gon4l,protein coding gene
ENSMUSG00000054280.14,138.2430027,2.276782084,0.315356218,7.219715221,5.20966E-13,9.24255E-12,ENSMUSG00000054280,ENSMUSG00000054280,Prr14l,protein coding gene
ENSMUSG00000054321.6,42.60876757,2.626204177,0.536949766,4.890968101,1.00341E-06,7.08257E-06,ENSMUSG00000054321,ENSMUSG00000054321,Taf4b,protein coding gene
ENSMUSG00000054453.11,11.31419668,5.4153518,1.558648828,3.474388652,0.000512019,0.001966594,ENSMUSG00000054453,ENSMUSG00000054453,Sytl5,protein coding gene
ENSMUSG00000054640.14,14.81452005,7.223931215,1.612100817,4.481066654,7.42709E-06,4.42424E-05,ENSMUSG00000054640,ENSMUSG00000054640,Slc8a1,protein coding gene
ENSMUSG00000054675.5,194.36582,2.072897818,0.513978323,4.033045218,5.50587E-05,0.000270604,ENSMUSG00000054675,ENSMUSG00000054675,Tmem119,protein coding gene
ENSMUSG00000054843.8,144.2394256,2.00066123,0.410006621,4.879582733,1.06311E-06,7.46395E-06,ENSMUSG00000054843,ENSMUSG00000054843,Atrnl1,protein coding gene
ENSMUSG00000054874.12,695.5924336,2.370732632,0.212149232,11.17483488,5.4151E-29,5.76422E-27,ENSMUSG00000054874,ENSMUSG00000054874,Pcnx3,protein coding gene
ENSMUSG00000054988.9,24.5041153,2.063701098,0.766557176,2.692168518,0.007098907,0.019459543,ENSMUSG00000054988,ENSMUSG00000054988,Agtr1b,protein coding gene
ENSMUSG00000055013.14,584.9756152,2.864342688,0.269209128,10.63984237,1.94458E-26,1.55006E-24,ENSMUSG00000055013,ENSMUSG00000055013,Agap1,protein coding gene
ENSMUSG00000055024.12,340.0906516,3.287099539,0.295683414,11.11695613,1.03752E-28,1.0842E-26,ENSMUSG00000055024,ENSMUSG00000055024,Ep300,protein coding gene
ENSMUSG00000055204.14,385.3583894,2.291541497,0.241000277,9.508460002,1.93506E-21,9.55707E-20,ENSMUSG00000055204,ENSMUSG00000055204,Ankrd17,protein coding gene
ENSMUSG00000055210.4,3.785515214,5.256163365,2.06768961,2.542046611,0.011020548,0.028286677,ENSMUSG00000055210,ENSMUSG00000055210,Foxd2,protein coding gene
ENSMUSG00000055322.14,1191.876938,2.258208412,0.22320685,10.11711072,4.63908E-24,2.93375E-22,ENSMUSG00000055322,ENSMUSG00000055322,Tns1,protein coding gene
ENSMUSG00000055357.8,5.353992461,5.728184956,1.873242316,3.057898546,0.00222895,0.007105608,ENSMUSG00000055357,ENSMUSG00000055357,Capza1b,protein coding gene
ENSMUSG00000055421.8,4.866346712,5.589139154,1.897352046,2.945757571,0.003221648,0.009819065,ENSMUSG00000055421,ENSMUSG00000055421,Pcdh9,protein coding gene
ENSMUSG00000055435.6,170.3657463,2.214982161,0.413169244,5.360956054,8.27827E-08,7.05835E-07,ENSMUSG00000055435,ENSMUSG00000055435,Maf,protein coding gene
ENSMUSG00000055480.6,3.771738974,5.230833752,2.054833404,2.545624254,0.010908253,0.028078349,ENSMUSG00000055480,ENSMUSG00000055480,Zfp458,protein coding gene
ENSMUSG00000055485.6,79.74226487,4.594787882,0.61172983,7.511139161,5.8615E-14,1.18153E-12,ENSMUSG00000055485,ENSMUSG00000055485,Mtcl2,protein coding gene
ENSMUSG00000055567.16,21.73947622,2.364095944,0.911687555,2.593098842,0.009511543,0.025028224,ENSMUSG00000055567,ENSMUSG00000055567,Unc80,protein coding gene
ENSMUSG00000055632.17,101.9244805,2.793151902,0.376456274,7.419591845,1.17482E-13,2.28277E-12,ENSMUSG00000055632,ENSMUSG00000055632,Hmcn2,protein coding gene
ENSMUSG00000055670.14,333.0886694,2.480730488,0.250075049,9.919944021,3.40947E-23,1.98747E-21,ENSMUSG00000055670,ENSMUSG00000055670,Zzef1,protein coding gene
ENSMUSG00000055745.4,22.17422858,2.057633732,0.680638582,3.023092997,0.002502053,0.007878044,ENSMUSG00000055745,ENSMUSG00000055745,Rtl6,protein coding gene
ENSMUSG00000055866.9,147.0271928,2.627939074,0.341359901,7.698441054,1.37736E-14,3.06562E-13,ENSMUSG00000055866,ENSMUSG00000055866,Per2,protein coding gene
ENSMUSG00000055884.7,30.46200243,2.092231397,0.563752848,3.711256455,0.000206233,0.000881622,ENSMUSG00000055884,ENSMUSG00000055884,Fancm,protein coding gene
ENSMUSG00000055980.2,101.2905721,6.001798003,0.72783141,8.246137667,1.63596E-16,4.64191E-15,ENSMUSG00000055980,ENSMUSG00000055980,Irs1,protein coding gene
ENSMUSG00000055994.15,11.19728669,2.72373693,0.973144354,2.798903287,0.005127649,0.01466583,ENSMUSG00000055994,ENSMUSG00000055994,Nod2,protein coding gene
ENSMUSG00000056290.15,8.919131845,4.164040852,1.400927068,2.972346632,0.002955328,0.009115985,ENSMUSG00000056290,ENSMUSG00000056290,Ms4a4b,protein coding gene
ENSMUSG00000056342.16,207.8237047,2.702474404,0.33643283,8.032730956,9.53266E-16,2.40605E-14,ENSMUSG00000056342,ENSMUSG00000056342,Usp34,protein coding gene
ENSMUSG00000056427.10,447.5815068,4.380280658,0.39306771,11.14383235,7.67443E-29,8.06898E-27,ENSMUSG00000056427,ENSMUSG00000056427,Slit3,protein coding gene
ENSMUSG00000056458.16,15.88220844,2.048505366,0.790660697,2.590877952,0.009573144,0.025159413,ENSMUSG00000056458,ENSMUSG00000056458,Mok,protein coding gene
ENSMUSG00000056459.14,12.33756855,2.484737203,0.957927241,2.593868403,0.00949028,0.024979946,ENSMUSG00000056459,ENSMUSG00000056459,Zbtb25,protein coding gene
ENSMUSG00000056476.13,12.41090962,4.609211362,1.300151364,3.545134427,0.000392413,0.001556032,ENSMUSG00000056476,ENSMUSG00000056476,Med12l,protein coding gene
ENSMUSG00000056493.9,141.6121501,2.82527308,0.370476813,7.626045618,2.42064E-14,5.15341E-13,ENSMUSG00000056493,ENSMUSG00000056493,Foxk1,protein coding gene
ENSMUSG00000056529.7,31.99138095,2.434575688,0.574669568,4.23647923,2.27052E-05,0.000122173,ENSMUSG00000056529,ENSMUSG00000056529,Ptafr,protein coding gene
ENSMUSG00000056553.14,743.9349814,3.01612745,0.405052183,7.446268844,9.6017E-14,1.88277E-12,ENSMUSG00000056553,ENSMUSG00000056553,Ptprn2,protein coding gene
ENSMUSG00000056602.11,562.6057921,3.228090609,0.262094083,12.31653372,7.37987E-35,1.30388E-32,ENSMUSG00000056602,ENSMUSG00000056602,Fry,protein coding gene
ENSMUSG00000056608.14,245.0094072,2.743624949,0.287959409,9.527818368,1.60623E-21,8.00221E-20,ENSMUSG00000056608,ENSMUSG00000056608,Chd9,protein coding gene
ENSMUSG00000056724.14,383.2607578,2.480973198,0.237159562,10.46119825,1.30199E-25,9.61786E-24,ENSMUSG00000056724,ENSMUSG00000056724,Nbeal2,protein coding gene
ENSMUSG00000056947.5,2.956822427,4.909359635,2.136137351,2.298241559,0.021548045,0.049621477,ENSMUSG00000056947,ENSMUSG00000056947,Mab21l1,protein coding gene
ENSMUSG00000057098.14,75.06449678,3.071907935,0.458739709,6.696407294,2.13606E-11,3.10498E-10,ENSMUSG00000057098,ENSMUSG00000057098,Ebf1,protein coding gene
ENSMUSG00000057132.15,28.17500095,2.579939764,0.682995754,3.777387705,0.000158482,0.000698935,ENSMUSG00000057132,ENSMUSG00000057132,Rpgrip1,protein coding gene
ENSMUSG00000057133.14,229.2996458,2.202342225,0.275814839,7.984857646,1.40685E-15,3.47414E-14,ENSMUSG00000057133,ENSMUSG00000057133,Chd6,protein coding gene
ENSMUSG00000057335.11,63.75164217,2.926221892,0.488518461,5.989992452,2.09851E-09,2.25622E-08,ENSMUSG00000057335,ENSMUSG00000057335,Cep170,protein coding gene
ENSMUSG00000057337.13,18.35060649,4.280379966,1.284558027,3.332181089,0.000861682,0.003124075,ENSMUSG00000057337,ENSMUSG00000057337,Chst3,protein coding gene
ENSMUSG00000057751.14,41.95814302,2.218853705,0.529619949,4.189520631,2.79544E-05,0.000147456,ENSMUSG00000057751,ENSMUSG00000057751,Megf6,protein coding gene
ENSMUSG00000057967.12,9.073336409,3.175108117,1.183064182,2.683800393,0.007279055,0.019896084,ENSMUSG00000057967,ENSMUSG00000057967,Fgf18,protein coding gene
ENSMUSG00000058006.12,233.8963377,3.339577489,0.294033446,11.35781503,6.78197E-30,7.85333E-28,ENSMUSG00000058006,ENSMUSG00000058006,Mdn1,protein coding gene
ENSMUSG00000058056.16,53.39953644,2.071720816,0.495131997,4.18417882,2.86199E-05,0.000150318,ENSMUSG00000058056,ENSMUSG00000058056,Palld,protein coding gene
ENSMUSG00000058145.16,15.81107682,2.881174863,1.079374018,2.669301666,0.007600915,0.020663782,ENSMUSG00000058145,ENSMUSG00000058145,Adamts17,protein coding gene
ENSMUSG00000058153.14,88.86062065,2.716420737,0.554688039,4.897204454,9.72097E-07,6.88706E-06,ENSMUSG00000058153,ENSMUSG00000058153,Sez6l,protein coding gene
ENSMUSG00000058290.3,11.40836669,2.729976598,1.060295345,2.57473223,0.010031772,0.026184055,ENSMUSG00000058290,ENSMUSG00000058290,Espl1,protein coding gene
ENSMUSG00000058626.16,4.639290516,5.509083313,2.304408007,2.390671832,0.016817577,0.040480287,ENSMUSG00000058626,ENSMUSG00000058626,Capn11,protein coding gene
ENSMUSG00000058881.12,103.2104845,2.420553256,0.37714547,6.418089169,1.37995E-10,1.76622E-09,ENSMUSG00000058881,ENSMUSG00000058881,Zfp516,protein coding gene
ENSMUSG00000058921.3,20.1761494,3.61419637,0.843481364,4.284856222,1.82857E-05,0.000100346,ENSMUSG00000058921,ENSMUSG00000058921,Slc10a5,protein coding gene
ENSMUSG00000059003.12,3.447593619,5.073941444,2.140706539,2.370218128,0.017777594,0.042345017,ENSMUSG00000059003,ENSMUSG00000059003,Grin2a,protein coding gene
ENSMUSG00000059049.14,5.331900384,5.727919032,1.858487909,3.082031906,0.002055928,0.006616806,ENSMUSG00000059049,ENSMUSG00000059049,Frem1,protein coding gene
ENSMUSG00000059146.12,7.070693397,3.832650249,1.475625498,2.597305518,0.009395831,0.024761809,ENSMUSG00000059146,ENSMUSG00000059146,Ntrk3,protein coding gene
ENSMUSG00000059149.17,130.3711449,3.277151034,0.532568384,6.153484005,7.5799E-10,8.7714E-09,ENSMUSG00000059149,ENSMUSG00000059149,Slc60a1,protein coding gene
ENSMUSG00000059201.12,59.04168209,2.037271715,0.678660445,3.001901365,0.002682991,0.00836933,ENSMUSG00000059201,ENSMUSG00000059201,Lep,protein coding gene
ENSMUSG00000059273.8,272.6960163,2.04186432,0.263014521,7.763314026,8.27384E-15,1.86575E-13,ENSMUSG00000059273,ENSMUSG00000059273,Zc3h4,protein coding gene
ENSMUSG00000059326.6,84.18337679,2.043092908,0.497261337,4.108690457,3.97909E-05,0.000201995,ENSMUSG00000059326,ENSMUSG00000059326,Csf2ra,protein coding gene
ENSMUSG00000059401.13,18.38010569,2.630236649,0.786412479,3.344601871,0.000824008,0.003008488,ENSMUSG00000059401,ENSMUSG00000059401,Mamld1,protein coding gene
ENSMUSG00000059493.13,3.328277379,5.031810302,2.130415154,2.361891903,0.018181943,0.043128324,ENSMUSG00000059493,ENSMUSG00000059493,Nhs,protein coding gene
ENSMUSG00000059602.14,27.49993046,5.749603991,1.162649055,4.945261829,7.60416E-07,5.51036E-06,ENSMUSG00000059602,ENSMUSG00000059602,Syn3,protein coding gene
ENSMUSG00000059674.6,4.913901588,4.066398003,1.770655308,2.296549749,0.021644468,0.04978431,ENSMUSG00000059674,ENSMUSG00000059674,Cdh24,protein coding gene
ENSMUSG00000059921.15,3.754837291,5.252958213,2.01864191,2.602223895,0.009262136,0.024473403,ENSMUSG00000059921,ENSMUSG00000059921,Unc5c,protein coding gene
ENSMUSG00000060012.7,154.4618056,4.593601969,0.471723242,9.737917404,2.07769E-22,1.09899E-20,ENSMUSG00000060012,ENSMUSG00000060012,Kif13b,protein coding gene
ENSMUSG00000060206.11,76.97989372,2.570318928,0.498618161,5.154884294,2.53788E-07,1.99331E-06,ENSMUSG00000060206,ENSMUSG00000060206,Zfp462,protein coding gene
ENSMUSG00000060429.11,178.9534791,4.632546868,0.504279567,9.186465546,4.05961E-20,1.76583E-18,ENSMUSG00000060429,ENSMUSG00000060429,Sntb1,protein coding gene
ENSMUSG00000060678.4,23.88337605,5.551844982,1.18488581,4.685552765,2.79205E-06,1.81319E-05,ENSMUSG00000060678,ENSMUSG00000060678,H4c3,protein coding gene
ENSMUSG00000060716.6,52.41911761,3.512245115,0.587073353,5.982634191,2.19557E-09,2.35174E-08,ENSMUSG00000060716,ENSMUSG00000060716,Plekhh1,protein coding gene
ENSMUSG00000060924.15,5.66293386,5.840356784,1.857052785,3.144960031,0.001661095,0.005506354,ENSMUSG00000060924,ENSMUSG00000060924,Csmd1,protein coding gene
ENSMUSG00000060961.14,33.13393406,2.018371744,0.547474481,3.686695567,0.000227185,0.000960645,ENSMUSG00000060961,ENSMUSG00000060961,Slc4a4,protein coding gene
ENSMUSG00000061099.12,17.31142546,2.815220119,0.816273563,3.448868428,0.000562941,0.002146792,ENSMUSG00000061099,ENSMUSG00000061099,Gapdhs,protein coding gene
ENSMUSG00000061143.15,127.9931316,3.155209321,0.354465078,8.901326293,5.51833E-19,2.12524E-17,ENSMUSG00000061143,ENSMUSG00000061143,Maml3,protein coding gene
ENSMUSG00000061288.13,134.5513209,2.704609032,0.367399046,7.361502598,1.81851E-13,3.45135E-12,ENSMUSG00000061288,ENSMUSG00000061288,Taok3,protein coding gene
ENSMUSG00000061410.6,446.0172053,2.521474417,0.235667695,10.69927898,1.02573E-26,8.5335E-25,ENSMUSG00000061410,ENSMUSG00000061410,Zcchc14,protein coding gene
ENSMUSG00000061414.7,24.44624215,5.50184537,1.177459641,4.672640299,2.97352E-06,1.92375E-05,ENSMUSG00000061414,ENSMUSG00000061414,Cracr2a,protein coding gene
ENSMUSG00000061436.15,705.3289328,4.58968253,0.415587604,11.04383885,2.34783E-28,2.29927E-26,ENSMUSG00000061436,ENSMUSG00000061436,Hipk2,protein coding gene
ENSMUSG00000061482.6,38.27160619,6.226467381,1.135427688,5.483807949,4.16267E-08,3.69828E-07,ENSMUSG00000061482,ENSMUSG00000061482,H4c4,protein coding gene
ENSMUSG00000061601.15,273.599474,3.755435989,0.337986409,11.11120415,1.10657E-28,1.14936E-26,ENSMUSG00000061601,ENSMUSG00000061601,Pclo,protein coding gene
ENSMUSG00000061751.15,97.0866076,2.616801408,0.376114132,6.957466318,3.46447E-12,5.55937E-11,ENSMUSG00000061751,ENSMUSG00000061751,Kalrn,protein coding gene
ENSMUSG00000061755.10,130.5035103,2.542201055,0.332562742,7.644274998,2.10126E-14,4.52973E-13,ENSMUSG00000061755,ENSMUSG00000061755,Bod1l,protein coding gene
ENSMUSG00000061894.15,38.20868452,2.576964356,0.567293501,4.542559274,5.55754E-06,3.39676E-05,ENSMUSG00000061894,ENSMUSG00000061894,Zscan20,protein coding gene
ENSMUSG00000062115.15,345.4606931,2.819468345,0.273174607,10.32112164,5.65585E-25,3.8772E-23,ENSMUSG00000062115,ENSMUSG00000062115,Rai1,protein coding gene
ENSMUSG00000062209.15,11.63984221,2.535034908,1.027945583,2.466117808,0.01365864,0.033979065,ENSMUSG00000062209,ENSMUSG00000062209,Erbb4,protein coding gene
ENSMUSG00000062232.14,143.398712,3.060298793,0.388642899,7.874320623,3.42599E-15,8.10976E-14,ENSMUSG00000062232,ENSMUSG00000062232,Rapgef2,protein coding gene
ENSMUSG00000062309.7,16.45624209,2.958112196,1.085684206,2.724652509,0.006436919,0.017891003,ENSMUSG00000062309,ENSMUSG00000062309,Rpp25,protein coding gene
ENSMUSG00000062438.4,7.29419467,6.161236418,1.842289034,3.344337562,0.000824793,0.003010715,ENSMUSG00000062438,ENSMUSG00000062438,Adam1b,protein coding gene
ENSMUSG00000062785.14,161.652836,2.42794006,0.351031779,6.916581929,4.62671E-12,7.31481E-11,ENSMUSG00000062785,ENSMUSG00000062785,Kcnc3,protein coding gene
ENSMUSG00000062866.15,58.93386598,2.043062329,0.453832847,4.501794752,6.7382E-06,4.0576E-05,ENSMUSG00000062866,ENSMUSG00000062866,Phactr2,protein coding gene
ENSMUSG00000063108.14,22.31496087,2.968714381,0.743117191,3.994947788,6.47085E-05,0.000311685,ENSMUSG00000063108,ENSMUSG00000063108,Zfp26,protein coding gene
ENSMUSG00000063142.13,78.79273371,9.624183696,1.486457279,6.474578068,9.50772E-11,1.24861E-09,ENSMUSG00000063142,ENSMUSG00000063142,Kcnma1,protein coding gene
ENSMUSG00000063160.12,37.17198279,2.489177602,0.691025343,3.602150958,0.000315595,0.001282793,ENSMUSG00000063160,ENSMUSG00000063160,Numbl,protein coding gene
ENSMUSG00000063286.7,61.02771898,2.735318414,0.709959476,3.852781049,0.000116784,0.000532015,ENSMUSG00000063286,ENSMUSG00000063286,Gvin4,protein coding gene
ENSMUSG00000063382.5,473.5897582,3.964074094,0.276337469,14.3450474,1.14422E-46,5.94232E-44,ENSMUSG00000063382,ENSMUSG00000063382,Bcl9l,protein coding gene
ENSMUSG00000063450.14,554.637233,3.024747761,0.236564816,12.7861269,1.96001E-37,4.09642E-35,ENSMUSG00000063450,ENSMUSG00000063450,Syne2,protein coding gene
ENSMUSG00000063455.16,31.68862062,3.814736093,0.707897348,5.388826647,7.09192E-08,6.1076E-07,ENSMUSG00000063455,ENSMUSG00000063455,D630045J12Rik,protein coding gene
ENSMUSG00000063488.5,13.86596177,2.53046666,0.939268233,2.694083087,0.007058257,0.0193605,ENSMUSG00000063488,ENSMUSG00000063488,Zkscan7,protein coding gene
ENSMUSG00000063531.7,3.843475608,5.282921389,2.017704955,2.618282408,0.008837363,0.023558054,ENSMUSG00000063531,ENSMUSG00000063531,Sema3e,protein coding gene
ENSMUSG00000063558.4,19.1805268,2.059007718,0.730477748,2.818713813,0.004821649,0.01393951,ENSMUSG00000063558,ENSMUSG00000063558,Aox1,protein coding gene
ENSMUSG00000063804.7,7.488372987,6.19554325,1.946654765,3.182661539,0.001459281,0.004920157,ENSMUSG00000063804,ENSMUSG00000063804,Lin28b,protein coding gene
ENSMUSG00000063810.6,23.18525121,3.209360713,0.810838427,3.958076735,7.55557E-05,0.000358195,ENSMUSG00000063810,ENSMUSG00000063810,Alms1,protein coding gene
ENSMUSG00000064043.13,44.46166601,3.254234147,0.656948201,4.953562767,7.28668E-07,5.30273E-06,ENSMUSG00000064043,ENSMUSG00000064043,Trerf1,protein coding gene
ENSMUSG00000064247.14,8.348923411,4.975555731,1.618223231,3.074702943,0.002107123,0.006761257,ENSMUSG00000064247,ENSMUSG00000064247,Plcxd1,protein coding gene
ENSMUSG00000064267.13,22.65121863,2.803562141,0.988061367,2.837437263,0.004547728,0.013270725,ENSMUSG00000064267,ENSMUSG00000064267,Hvcn1,protein coding gene
ENSMUSG00000064294.12,11.29037438,3.537832073,1.252694765,2.824177263,0.004740216,0.013736527,ENSMUSG00000064294,ENSMUSG00000064294,Aox3,protein coding gene
ENSMUSG00000064302.13,137.0285444,2.573391982,0.322973013,7.967823557,1.61493E-15,3.97083E-14,ENSMUSG00000064302,ENSMUSG00000064302,Clasp1,protein coding gene
ENSMUSG00000066036.14,1830.069492,3.037953827,0.189586792,16.02407946,8.67663E-58,9.91334E-55,ENSMUSG00000066036,ENSMUSG00000066036,Ubr4,protein coding gene
ENSMUSG00000066113.15,60.33210109,3.381782728,0.584858543,5.782223361,7.37197E-09,7.39584E-08,ENSMUSG00000066113,ENSMUSG00000066113,Adamtsl1,protein coding gene
ENSMUSG00000066191.11,30.45098559,2.037928026,0.698368921,2.918125311,0.003521428,0.010600779,ENSMUSG00000066191,ENSMUSG00000066191,Anks6,protein coding gene
ENSMUSG00000066406.15,303.047623,3.372488542,0.317307939,10.62844048,2.19756E-26,1.7436E-24,ENSMUSG00000066406,ENSMUSG00000066406,Akap13,protein coding gene
ENSMUSG00000066438.6,9.702015501,6.588693088,1.704048043,3.866494911,0.000110411,0.000505336,ENSMUSG00000066438,ENSMUSG00000066438,Plekhd1,protein coding gene
ENSMUSG00000066440.4,155.0058388,2.849730677,0.326507865,8.727908218,2.59426E-18,9.32085E-17,ENSMUSG00000066440,ENSMUSG00000066440,Zfyve26,protein coding gene
ENSMUSG00000066571.13,74.7279825,4.357002645,0.604046758,7.213022148,5.47235E-13,9.67855E-12,ENSMUSG00000066571,ENSMUSG00000066571,Garre1,protein coding gene
ENSMUSG00000066607.4,13.60402256,3.586783986,1.051045621,3.412586393,0.000643495,0.002417939,ENSMUSG00000066607,ENSMUSG00000066607,Insyn1,protein coding gene
ENSMUSG00000066687.4,195.3272003,6.006030814,1.18195371,5.081443346,3.74578E-07,2.85439E-06,ENSMUSG00000066687,ENSMUSG00000066687,Zbtb16,protein coding gene
ENSMUSG00000066842.18,28.4435407,3.644849807,0.883363382,4.126104706,3.68959E-05,0.000188753,ENSMUSG00000066842,ENSMUSG00000066842,Hmcn1,protein coding gene
ENSMUSG00000067629.11,90.16949113,3.286050649,0.415851528,7.90198047,2.74506E-15,6.56135E-14,ENSMUSG00000067629,ENSMUSG00000067629,Syngap1,protein coding gene
ENSMUSG00000068015.6,70.17563786,2.010796453,0.419519765,4.793091099,1.64231E-06,1.11337E-05,ENSMUSG00000068015,ENSMUSG00000068015,Lrch1,protein coding gene
ENSMUSG00000068105.10,19.97252975,2.679858036,0.96970856,2.763570569,0.005717273,0.016171418,ENSMUSG00000068105,ENSMUSG00000068105,Tnfrsf13c,protein coding gene
ENSMUSG00000068196.4,38.34467433,3.864566643,0.661599328,5.84124935,5.18108E-09,5.28217E-08,ENSMUSG00000068196,ENSMUSG00000068196,Col8a1,protein coding gene
ENSMUSG00000068227.8,28.21506846,4.140516071,0.814789608,5.081699656,3.74073E-07,2.8518E-06,ENSMUSG00000068227,ENSMUSG00000068227,Il2rb,protein coding gene
