gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,Input,Symbol,Feature Type
ENSMUSG00000092083.4,18.90283427,3.707767509,0.858090261,4.32095279,1.55357E-05,6.66692E-05,ENSMUSG00000092083,ENSMUSG00000092083,Kcnb2,protein coding gene
ENSMUSG00000058975.7,15.0409927,2.654468251,0.932024551,2.848066876,0.004398568,0.010735948,ENSMUSG00000058975,ENSMUSG00000058975,Kcnc1,protein coding gene
ENSMUSG00000062785.14,236.9631941,2.587586651,0.242170136,10.68499484,1.19656E-26,5.31327E-25,ENSMUSG00000062785,ENSMUSG00000062785,Kcnc3,protein coding gene
ENSMUSG00000027895.9,11.62974785,2.807063443,1.032149655,2.719628331,0.006535533,0.015179326,ENSMUSG00000027895,ENSMUSG00000027895,Kcnc4,protein coding gene
ENSMUSG00000009731.4,38.13751024,2.000228874,0.523903687,3.817932425,0.000134575,0.000473327,ENSMUSG00000009731,ENSMUSG00000009731,Kcnd1,protein coding gene
ENSMUSG00000051726.6,7.456750565,6.857369471,1.749547152,3.919511093,8.87288E-05,0.00032404,ENSMUSG00000051726,ENSMUSG00000051726,Kcnf1,protein coding gene
ENSMUSG00000059852.7,8.624923162,3.628779088,1.239968836,2.926508297,0.003427904,0.008592923,ENSMUSG00000059852,ENSMUSG00000059852,Kcng2,protein coding gene
ENSMUSG00000045053.1,20.14519743,8.295419879,1.567715668,5.291405863,1.2138E-07,7.4299E-07,ENSMUSG00000045053,ENSMUSG00000045053,Kcng3,protein coding gene
ENSMUSG00000058248.12,111.1837435,2.863592672,0.374607159,7.644255061,2.10158E-14,2.90548E-13,ENSMUSG00000058248,ENSMUSG00000058248,Kcnh1,protein coding gene
ENSMUSG00000034402.2,8.790187342,7.09731188,1.730748956,4.100717124,4.11872E-05,0.000161324,ENSMUSG00000034402,ENSMUSG00000034402,Kcnh5,protein coding gene
ENSMUSG00000001901.15,145.6689471,5.376460972,0.475906586,11.29730315,1.3531E-29,7.68551E-28,ENSMUSG00000001901,ENSMUSG00000001901,Kcnh6,protein coding gene
ENSMUSG00000035580.10,10.37405854,2.517857717,0.970951703,2.593185335,0.009509151,0.021096888,ENSMUSG00000035580,ENSMUSG00000035580,Kcnh8,protein coding gene
ENSMUSG00000096146.2,109.4863974,3.066705743,0.397908676,7.707059253,1.2875E-14,1.8196E-13,ENSMUSG00000096146,ENSMUSG00000096146,Kcnj11,protein coding gene
ENSMUSG00000042529.14,6.498510426,3.049689284,1.311201652,2.325873583,0.020025296,0.040314107,ENSMUSG00000042529,ENSMUSG00000042529,Kcnj12,protein coding gene
ENSMUSG00000079436.3,4.346530743,6.071458562,1.943900034,3.123338884,0.001788117,0.004835138,ENSMUSG00000079436,ENSMUSG00000079436,Kcnj13,protein coding gene
ENSMUSG00000043301.15,10.63478002,4.929915346,1.357597763,3.631351996,0.00028194,0.000924032,ENSMUSG00000043301,ENSMUSG00000043301,Kcnj6,protein coding gene
ENSMUSG00000050138.7,21.75308159,3.063648915,0.713365695,4.294640092,1.74977E-05,7.41626E-05,ENSMUSG00000050138,ENSMUSG00000050138,Kcnk12,protein coding gene
ENSMUSG00000024936.7,3.799606693,5.914563717,2.01967058,2.928479414,0.003406244,0.0085509,ENSMUSG00000024936,ENSMUSG00000024936,Kcnk7,protein coding gene
ENSMUSG00000063142.13,133.2980915,5.02343493,0.39646869,12.67044549,8.62233E-37,8.3279E-35,ENSMUSG00000063142,ENSMUSG00000063142,Kcnma1,protein coding gene
ENSMUSG00000020155.2,41.27368615,3.908936617,0.561808947,6.957768542,3.45705E-12,3.79352E-11,ENSMUSG00000020155,ENSMUSG00000020155,Kcnmb1,protein coding gene
ENSMUSG00000054477.15,81.60785951,2.491989064,0.374006499,6.66295659,2.68373E-11,2.67086E-10,ENSMUSG00000054477,ENSMUSG00000054477,Kcnn2,protein coding gene
ENSMUSG00000016346.17,21.30349752,4.835305708,1.096328179,4.410454642,1.03154E-05,4.56215E-05,ENSMUSG00000016346,ENSMUSG00000016346,Kcnq2,protein coding gene
ENSMUSG00000056258.8,5.095685407,6.254341345,2.053649062,3.045477175,0.002323114,0.006122237,ENSMUSG00000056258,ENSMUSG00000056258,Kcnq3,protein coding gene
ENSMUSG00000046523.4,5.144248335,6.269736511,1.998457092,3.137288529,0.001705182,0.004639008,ENSMUSG00000046523,ENSMUSG00000046523,Kctd4,protein coding gene
ENSMUSG00000037653.7,7.233234262,3.257613931,1.173202656,2.776684757,0.005491641,0.013061656,ENSMUSG00000037653,ENSMUSG00000037653,Kctd8,protein coding gene
ENSMUSG00000060012.7,532.721711,2.713342957,0.250234098,10.84321831,2.1478E-27,1.01387E-25,ENSMUSG00000060012,ENSMUSG00000060012,Kif13b,protein coding gene
ENSMUSG00000028758.12,18.41033183,2.241258969,0.712172532,3.14707303,0.001649138,0.004502316,ENSMUSG00000028758,ENSMUSG00000028758,Kif17,protein coding gene
ENSMUSG00000106350.2,7.62813798,4.420087649,1.433494288,3.083435829,0.002046252,0.005461972,ENSMUSG00000106350,ENSMUSG00000106350,Kif19b,protein coding gene
ENSMUSG00000014602.15,491.9321068,2.854110178,0.255701944,11.16186345,6.26641E-29,3.35045E-27,ENSMUSG00000014602,ENSMUSG00000014602,Kif1a,protein coding gene
ENSMUSG00000041642.18,653.3792051,2.683849002,0.275508583,9.741435177,2.007E-22,6.14082E-21,ENSMUSG00000041642,ENSMUSG00000041642,Kif21b,protein coding gene
ENSMUSG00000028438.16,34.40751674,3.984040599,0.627727691,6.346765731,2.19889E-10,1.96076E-09,ENSMUSG00000028438,ENSMUSG00000028438,Kif24,protein coding gene
ENSMUSG00000035773.5,37.00342392,2.417018196,0.628028886,3.848578064,0.000118805,0.000422686,ENSMUSG00000035773,ENSMUSG00000035773,Kiss1r,protein coding gene
ENSMUSG00000058488.7,15.45975649,2.782116983,0.855931982,3.25039494,0.001152448,0.00327603,ENSMUSG00000058488,ENSMUSG00000058488,Kl,protein coding gene
ENSMUSG00000048732.5,88.09885927,2.086334,0.392548785,5.314840033,1.06751E-07,6.58445E-07,ENSMUSG00000048732,ENSMUSG00000048732,Klhl11,protein coding gene
ENSMUSG00000020627.9,91.48772006,2.002851289,0.33329062,6.009323893,1.86299E-09,1.47679E-08,ENSMUSG00000020627,ENSMUSG00000020627,Klhl29,protein coding gene
ENSMUSG00000014164.14,76.30710827,2.717140665,0.589456084,4.609572686,4.03497E-06,1.9229E-05,ENSMUSG00000014164,ENSMUSG00000014164,Klhl3,protein coding gene
ENSMUSG00000026308.8,3.611806906,5.750284583,2.191948698,2.623366409,0.008706558,0.019541738,ENSMUSG00000026308,ENSMUSG00000026308,Klhl30,protein coding gene
ENSMUSG00000040387.16,51.12658037,2.99784117,0.569633427,5.262755008,1.41913E-07,8.60135E-07,ENSMUSG00000040387,ENSMUSG00000040387,Klhl32,protein coding gene
ENSMUSG00000035298.8,20.74018572,3.696880523,0.84112114,4.395182034,1.1068E-05,4.87136E-05,ENSMUSG00000035298,ENSMUSG00000035298,Klhl35,protein coding gene
ENSMUSG00000002028.12,2678.419315,3.118154392,0.204512093,15.24679715,1.72909E-52,4.76842E-50,ENSMUSG00000002028,ENSMUSG00000002028,Kmt2a,protein coding gene
ENSMUSG00000048154.16,7831.271801,4.332445576,0.237923047,18.20944051,4.34363E-74,2.84494E-71,ENSMUSG00000048154,ENSMUSG00000048154,Kmt2d,protein coding gene
ENSMUSG00000066129.15,17.18924669,2.034415482,0.723725404,2.811032292,0.004938283,0.011902193,ENSMUSG00000066129,ENSMUSG00000066129,Kndc1,protein coding gene
ENSMUSG00000061578.8,122.7188126,3.39241795,0.405510983,8.36578562,5.97157E-17,1.07709E-15,ENSMUSG00000061578,ENSMUSG00000061578,Ksr2,protein coding gene
ENSMUSG00000035606.8,116.0983715,2.906265088,0.326626302,8.897829319,5.69495E-19,1.24204E-17,ENSMUSG00000035606,ENSMUSG00000035606,Ky,protein coding gene
ENSMUSG00000015647.9,2681.052432,2.231117758,0.25456704,8.764362267,1.87837E-18,3.86347E-17,ENSMUSG00000015647,ENSMUSG00000015647,Lama5,protein coding gene
ENSMUSG00000035202.7,37500.66188,5.098925452,0.256406143,19.88612829,5.36616E-88,8.03352E-85,ENSMUSG00000035202,ENSMUSG00000035202,Lars2,protein coding gene
ENSMUSG00000045275.15,43.56662916,2.15022602,0.509280497,4.222085925,2.42052E-05,9.94933E-05,ENSMUSG00000045275,ENSMUSG00000045275,Lca5l,protein coding gene
ENSMUSG00000025019.15,130.3844266,2.777615598,0.394544654,7.040053821,1.92166E-12,2.16654E-11,ENSMUSG00000025019,ENSMUSG00000025019,Lcor,protein coding gene
ENSMUSG00000070877.4,4.595676931,3.583002493,1.601818505,2.236834249,0.025297175,0.049565625,ENSMUSG00000070877,ENSMUSG00000070877,Ldlrad1,protein coding gene
ENSMUSG00000036216.5,6.367485405,3.521743293,1.400368924,2.514868213,0.011907689,0.025652507,ENSMUSG00000036216,ENSMUSG00000036216,Leap2,protein coding gene
ENSMUSG00000067242.11,27.28754404,2.638235188,0.648938153,4.06546475,4.79368E-05,0.000185131,ENSMUSG00000067242,ENSMUSG00000067242,Lgi1,protein coding gene
ENSMUSG00000090077.9,5.875746208,6.516815521,1.828019346,3.564959821,0.000363912,0.001162156,ENSMUSG00000090077,ENSMUSG00000090077,Lime1,protein coding gene
ENSMUSG00000063804.7,6.474459149,6.625867054,1.841820043,3.597456266,0.000321345,0.0010376,ENSMUSG00000063804,ENSMUSG00000063804,Lin28b,protein coding gene
ENSMUSG00000049556.5,29.44427046,2.713644532,0.73023258,3.716137308,0.000202292,0.000684617,ENSMUSG00000049556,ENSMUSG00000049556,Lingo1,protein coding gene
ENSMUSG00000062044.15,155.6898968,3.897126935,0.41276828,9.44143996,3.67691E-21,1.00344E-19,ENSMUSG00000062044,ENSMUSG00000062044,Lmtk3,protein coding gene
ENSMUSG00000093445.7,20.38583456,3.491008268,0.75158089,4.644886951,3.40263E-06,1.6436E-05,ENSMUSG00000093445,ENSMUSG00000093445,Lrch4,protein coding gene
ENSMUSG00000037095.7,725.2536369,2.113872414,0.206945246,10.21464591,1.70501E-24,6.33603E-23,ENSMUSG00000037095,ENSMUSG00000037095,Lrg1,protein coding gene
ENSMUSG00000040249.15,11180.81501,3.380899441,0.211531406,15.98296681,1.67958E-57,5.9665E-55,ENSMUSG00000040249,ENSMUSG00000040249,Lrp1,protein coding gene
ENSMUSG00000027253.15,609.3251193,3.088477777,0.194888165,15.84743626,1.46434E-56,4.85715E-54,ENSMUSG00000027253,ENSMUSG00000027253,Lrp4,protein coding gene
ENSMUSG00000028613.14,69.79240201,3.538558171,0.496531784,7.12654917,1.02916E-12,1.19305E-11,ENSMUSG00000028613,ENSMUSG00000028613,Lrp8,protein coding gene
ENSMUSG00000090291.2,39.21066709,2.363208069,0.608498098,3.883673714,0.00010289,0.000370974,ENSMUSG00000090291,ENSMUSG00000090291,Lrrc10b,protein coding gene
ENSMUSG00000049939.6,226.8300915,4.861096589,0.330451227,14.71048126,5.52133E-49,1.24432E-46,ENSMUSG00000049939,ENSMUSG00000049939,Lrrc4,protein coding gene
ENSMUSG00000047085.14,5.937092609,3.924186561,1.674656264,2.343278824,0.019115092,0.038641321,ENSMUSG00000047085,ENSMUSG00000047085,Lrrc4b,protein coding gene
ENSMUSG00000040485.5,11.11267057,2.825385041,0.967978236,2.918851825,0.003513232,0.008785804,ENSMUSG00000040485,ENSMUSG00000040485,Lrrc52,protein coding gene
ENSMUSG00000023084.11,13.07340248,4.151955053,1.051919173,3.947028592,7.91271E-05,0.000292749,ENSMUSG00000023084,ENSMUSG00000023084,Lrrc71,protein coding gene
ENSMUSG00000036295.4,8.369224833,3.201035605,1.163492732,2.751229566,0.005937202,0.013970789,ENSMUSG00000036295,ENSMUSG00000036295,Lrrn3,protein coding gene
ENSMUSG00000071862.2,21.80156343,3.050241481,0.707033109,4.314142354,1.60224E-05,6.85612E-05,ENSMUSG00000071862,ENSMUSG00000071862,Lrrtm2,protein coding gene
ENSMUSG00000103409.1,12.65865212,2.454438244,0.896854111,2.736719621,0.006205516,0.014525509,ENSMUSG00000103409,ENSMUSG00000103409,Lsmem2,protein coding gene
ENSMUSG00000019726.10,355.9055444,2.141839333,0.258915895,8.272336211,1.31359E-16,2.29239E-15,ENSMUSG00000019726,ENSMUSG00000019726,Lyst,protein coding gene
ENSMUSG00000056947.5,17.51568194,8.114182327,1.63092391,4.975205941,6.51783E-07,3.5547E-06,ENSMUSG00000056947,ENSMUSG00000056947,Mab21l1,protein coding gene
ENSMUSG00000040003.18,40.70757188,3.093984964,0.536792188,5.763841266,8.22207E-09,5.97526E-08,ENSMUSG00000040003,ENSMUSG00000040003,Magi2,protein coding gene
ENSMUSG00000026941.16,110.0880182,2.547758482,0.307664297,8.280968918,1.22177E-16,2.14645E-15,ENSMUSG00000026941,ENSMUSG00000026941,Mamdc4,protein coding gene
ENSMUSG00000061143.15,632.5604914,3.378474369,0.221651244,15.24229824,1.85238E-52,5.04209E-50,ENSMUSG00000061143,ENSMUSG00000061143,Maml3,protein coding gene
ENSMUSG00000042763.9,25.16951275,3.823343674,0.822250008,4.649855441,3.32168E-06,1.60709E-05,ENSMUSG00000042763,ENSMUSG00000042763,Maneal,protein coding gene
ENSMUSG00000072662.2,5.187937946,3.772044478,1.546276005,2.439438021,0.014710126,0.030855637,ENSMUSG00000072662,ENSMUSG00000072662,Mansc4,protein coding gene
ENSMUSG00000027254.13,312.672601,2.311379638,0.286728617,8.06121015,7.55428E-16,1.22074E-14,ENSMUSG00000027254,ENSMUSG00000027254,Map1a,protein coding gene
ENSMUSG00000052727.5,827.156317,3.109168383,0.23682377,13.12861619,2.25744E-39,2.53014E-37,ENSMUSG00000052727,ENSMUSG00000052727,Map1b,protein coding gene
ENSMUSG00000033618.6,244.7646573,2.367878602,0.223829252,10.5789506,3.73114E-26,1.5992E-24,ENSMUSG00000033618,ENSMUSG00000033618,Map3k13,protein coding gene
ENSMUSG00000028862.6,235.3623673,2.004337751,0.272751814,7.348577168,2.00328E-13,2.50667E-12,ENSMUSG00000028862,ENSMUSG00000028862,Map3k6,protein coding gene
ENSMUSG00000041205.7,3.799606693,5.914563717,2.01967058,2.928479414,0.003406244,0.0085509,ENSMUSG00000041205,ENSMUSG00000041205,Map6d1,protein coding gene
ENSMUSG00000063704.12,113.4282591,2.029119209,0.395697838,5.127951216,2.92912E-07,1.69403E-06,ENSMUSG00000063704,ENSMUSG00000063704,Mapk15,protein coding gene
ENSMUSG00000024558.12,61.87584568,2.174407427,0.399212405,5.44674314,5.13005E-08,3.32778E-07,ENSMUSG00000024558,ENSMUSG00000024558,Mapk4,protein coding gene
ENSMUSG00000022619.5,105.7220002,3.594704011,0.400981684,8.96475863,3.10961E-19,7.01554E-18,ENSMUSG00000022619,ENSMUSG00000022619,Mapk8ip2,protein coding gene
ENSMUSG00000018411.17,61.7120951,2.295250106,0.497562118,4.612992068,3.96913E-06,1.89497E-05,ENSMUSG00000018411,ENSMUSG00000018411,Mapt,protein coding gene
ENSMUSG00000039372.5,33.78234168,4.240931177,0.645508619,6.569906354,5.03469E-11,4.88981E-10,ENSMUSG00000039372,ENSMUSG00000039372,Marchf4,protein coding gene
ENSMUSG00000068037.10,7.314250467,2.951506938,1.237931876,2.38422404,0.017115179,0.035182134,ENSMUSG00000068037,ENSMUSG00000068037,Mas1,protein coding gene
ENSMUSG00000028979.17,6.037475899,3.418648273,1.396515436,2.447984594,0.01436578,0.030233194,ENSMUSG00000028979,ENSMUSG00000028979,Masp2,protein coding gene
ENSMUSG00000053693.16,100.3458827,2.369536906,0.372079565,6.368360778,1.91059E-10,1.71937E-09,ENSMUSG00000053693,ENSMUSG00000053693,Mast1,protein coding gene
ENSMUSG00000031833.9,1816.116297,2.28489975,0.180832344,12.63545944,1.34606E-36,1.26511E-34,ENSMUSG00000031833,ENSMUSG00000031833,Mast3,protein coding gene
ENSMUSG00000034751.16,829.724043,2.997144215,0.21293483,14.07540617,5.37949E-45,8.87786E-43,ENSMUSG00000034751,ENSMUSG00000034751,Mast4,protein coding gene
ENSMUSG00000034912.16,4.594098322,6.143058797,1.9294808,3.183788508,0.001453612,0.004027796,ENSMUSG00000034912,ENSMUSG00000034912,Mdga2,protein coding gene
ENSMUSG00000058006.12,794.1487661,2.011820249,0.199473704,10.0856414,6.39462E-24,2.24874E-22,ENSMUSG00000058006,ENSMUSG00000058006,Mdn1,protein coding gene
ENSMUSG00000079487.11,673.865107,2.116865888,0.214999735,9.845899982,7.13973E-23,2.30573E-21,ENSMUSG00000079487,ENSMUSG00000079487,Med12,protein coding gene
ENSMUSG00000056476.13,108.8746328,2.90446385,0.361446149,8.035675188,9.3065E-16,1.48783E-14,ENSMUSG00000056476,ENSMUSG00000056476,Med12l,protein coding gene
ENSMUSG00000018076.12,1370.111769,2.914725004,0.198639729,14.67342418,9.54063E-49,2.10081E-46,ENSMUSG00000018076,ENSMUSG00000018076,Med13l,protein coding gene
ENSMUSG00000036466.17,36.55777348,3.04319014,0.543065313,5.60372771,2.0979E-08,1.44781E-07,ENSMUSG00000036466,ENSMUSG00000036466,Megf11,protein coding gene
ENSMUSG00000045039.9,1943.153619,2.130060925,0.212978922,10.00127571,1.50446E-23,5.11054E-22,ENSMUSG00000045039,ENSMUSG00000045039,Megf8,protein coding gene
ENSMUSG00000085601.7,12.21544438,3.015178398,0.946309994,3.186248076,0.00144131,0.003999524,ENSMUSG00000085601,ENSMUSG00000085601,Meiosin,protein coding gene
ENSMUSG00000030544.5,6.393405668,3.072684232,1.232700389,2.492644813,0.012679561,0.027091347,ENSMUSG00000030544,ENSMUSG00000030544,Mesp1,protein coding gene
ENSMUSG00000047343.4,5.425948015,6.439620442,1.90165007,3.386333029,0.000708334,0.002119641,ENSMUSG00000047343,ENSMUSG00000047343,Mettl21c,protein coding gene
ENSMUSG00000034739.17,13.1656054,3.341948775,0.931129404,3.589134614,0.000331777,0.001067505,ENSMUSG00000034739,ENSMUSG00000034739,Mfrp,protein coding gene
ENSMUSG00000043857.16,12.71861007,2.691496149,0.95888447,2.806903474,0.005002023,0.01201437,ENSMUSG00000043857,ENSMUSG00000043857,Mgat5b,protein coding gene
ENSMUSG00000051586.15,735.8907773,2.487844847,0.185927714,13.38071011,7.83948E-41,9.78022E-39,ENSMUSG00000051586,ENSMUSG00000051586,Mical3,protein coding gene
ENSMUSG00000042507.14,690.8654745,2.059363484,0.234183854,8.793789351,1.44599E-18,3.01257E-17,ENSMUSG00000042507,ENSMUSG00000042507,Mideas,protein coding gene
ENSMUSG00000030981.9,10.47629646,7.324464407,1.699826344,4.308948636,1.64032E-05,7.0048E-05,ENSMUSG00000030981,ENSMUSG00000030981,Mmp21,protein coding gene
ENSMUSG00000027612.7,36.51865309,3.957052052,0.620658145,6.375574194,1.82279E-10,1.64601E-09,ENSMUSG00000027612,ENSMUSG00000027612,Mmp24,protein coding gene
ENSMUSG00000070576.4,198.2014485,2.864271553,0.357860487,8.003877659,1.20561E-15,1.90131E-14,ENSMUSG00000070576,ENSMUSG00000070576,Mn1,protein coding gene
ENSMUSG00000056458.16,29.72585232,2.215010844,0.594131798,3.728147273,0.000192893,0.000655241,ENSMUSG00000056458,ENSMUSG00000056458,Mok,protein coding gene
ENSMUSG00000079550.9,7.731626853,3.061286229,1.108163158,2.76248692,0.005736286,0.013569618,ENSMUSG00000079550,ENSMUSG00000079550,Mpp4,protein coding gene
ENSMUSG00000019933.7,20.21924527,2.322055832,0.782193682,2.968645602,0.002991154,0.007625786,ENSMUSG00000019933,ENSMUSG00000019933,Mrln,protein coding gene
ENSMUSG00000072487.10,13.21097964,5.224794098,1.295007887,4.034565466,5.47034E-05,0.000208726,ENSMUSG00000072487,ENSMUSG00000072487,Mroh5,protein coding gene
ENSMUSG00000098678.1,21.98653268,6.969871857,1.586855726,4.392253023,1.12182E-05,4.93436E-05,ENSMUSG00000098678,ENSMUSG00000098678,Mroh6,protein coding gene
ENSMUSG00000047502.14,60.73130122,3.128855906,0.589045721,5.311736922,1.08585E-07,6.69168E-07,ENSMUSG00000047502,ENSMUSG00000047502,Mroh7,protein coding gene
ENSMUSG00000051246.2,30.13340625,2.559629453,0.622383326,4.112625362,3.91185E-05,0.000153875,ENSMUSG00000051246,ENSMUSG00000051246,Msantd1,protein coding gene
ENSMUSG00000051396.15,34.89370262,2.63197101,0.570287211,4.615167512,3.92778E-06,1.87779E-05,ENSMUSG00000051396,ENSMUSG00000051396,Msantd7,protein coding gene
ENSMUSG00000005493.15,6.833646351,4.286428233,1.483149187,2.890085685,0.003851368,0.009545983,ENSMUSG00000005493,ENSMUSG00000005493,Msh4,protein coding gene
ENSMUSG00000052105.16,455.4847307,2.504409469,0.259498791,9.65094851,4.87031E-22,1.4377E-20,ENSMUSG00000052105,ENSMUSG00000052105,Mtcl1,protein coding gene
ENSMUSG00000055485.6,435.141962,3.088775256,0.304651857,10.13870485,3.71999E-24,1.33506E-22,ENSMUSG00000055485,ENSMUSG00000055485,Mtcl2,protein coding gene
ENSMUSG00000038916.6,45.37793742,4.414137326,0.688822895,6.408232597,1.47216E-10,1.34203E-09,ENSMUSG00000038916,ENSMUSG00000038916,Mtcl3,protein coding gene
ENSMUSG00000033763.14,421.0064459,2.21834319,0.310715993,7.139456084,9.37009E-13,1.08983E-11,ENSMUSG00000033763,ENSMUSG00000033763,Mtss2,protein coding gene
ENSMUSG00000109564.1,431.7532967,3.250244614,0.25946813,12.52656583,5.34264E-36,4.84746E-34,ENSMUSG00000109564,ENSMUSG00000109564,Muc16,protein coding gene
ENSMUSG00000037974.16,7.42097111,4.267116941,1.627046193,2.622615731,0.008725763,0.019576457,ENSMUSG00000037974,ENSMUSG00000037974,Muc5ac,protein coding gene
ENSMUSG00000066108.7,8.520714768,7.040023441,1.721404482,4.089697404,4.31936E-05,0.000168333,ENSMUSG00000066108,ENSMUSG00000066108,Muc5b,protein coding gene
ENSMUSG00000059908.9,13.05621978,3.210307878,1.073050371,2.991758787,0.002773753,0.007153328,ENSMUSG00000059908,ENSMUSG00000059908,Mug1,protein coding gene
ENSMUSG00000002100.15,10.65394667,2.71657809,1.059659583,2.563632825,0.010358306,0.022725817,ENSMUSG00000002100,ENSMUSG00000002100,Mybpc3,protein coding gene
ENSMUSG00000042451.12,5.475274431,6.444665137,1.957353594,3.292540069,0.000992867,0.002873845,ENSMUSG00000042451,ENSMUSG00000042451,Mybph,protein coding gene
ENSMUSG00000074652.3,59.66357333,7.424788584,1.093335258,6.790953212,1.11395E-11,1.14729E-10,ENSMUSG00000074652,ENSMUSG00000074652,Myh7b,protein coding gene
ENSMUSG00000020469.8,19.22909976,4.444382138,0.923514215,4.812467491,1.49078E-06,7.67697E-06,ENSMUSG00000020469,ENSMUSG00000020469,Myl7,protein coding gene
ENSMUSG00000042678.16,15.13367334,2.285422203,0.751382165,3.041624235,0.002353054,0.00619102,ENSMUSG00000042678,ENSMUSG00000042678,Myo15a,protein coding gene
ENSMUSG00000034427.16,215.1416927,2.553216855,0.286100475,8.924196499,4.48946E-19,9.86317E-18,ENSMUSG00000034427,ENSMUSG00000034427,Myo15b,protein coding gene
ENSMUSG00000039057.10,375.8757644,2.481998091,0.239829499,10.34901087,4.22832E-25,1.66581E-23,ENSMUSG00000039057,ENSMUSG00000039057,Myo16,protein coding gene
ENSMUSG00000072720.9,26.85981293,6.264747682,1.162758871,5.387830475,7.13133E-08,4.50876E-07,ENSMUSG00000072720,ENSMUSG00000072720,Myo18b,protein coding gene
ENSMUSG00000066952.11,19.02447306,2.042138244,0.66395161,3.075733551,0.002099854,0.005592229,ENSMUSG00000066952,ENSMUSG00000066952,Myo1h,protein coding gene
ENSMUSG00000024388.10,17.16419108,8.026535729,1.723957846,4.655877027,3.22604E-06,1.56479E-05,ENSMUSG00000024388,ENSMUSG00000024388,Myo7b,protein coding gene
ENSMUSG00000039585.15,624.0312148,2.499689694,0.279671986,8.937933782,3.96515E-19,8.77566E-18,ENSMUSG00000039585,ENSMUSG00000039585,Myo9a,protein coding gene
ENSMUSG00000004677.15,1458.191112,2.035169672,0.163250655,12.466533,1.13665E-35,9.96778E-34,ENSMUSG00000004677,ENSMUSG00000004677,Myo9b,protein coding gene
ENSMUSG00000020542.18,29.99952502,4.842760939,0.944295237,5.128439443,2.92154E-07,1.69011E-06,ENSMUSG00000020542,ENSMUSG00000020542,Myocd,protein coding gene
ENSMUSG00000037139.15,69.34934998,2.374652169,0.431299496,5.505807891,3.67479E-08,2.43503E-07,ENSMUSG00000037139,ENSMUSG00000037139,Myom3,protein coding gene
ENSMUSG00000010505.15,65.34994468,3.247834759,0.437797871,7.418571391,1.1839E-13,1.51671E-12,ENSMUSG00000010505,ENSMUSG00000010505,Myt1,protein coding gene
ENSMUSG00000041073.10,42.4994805,2.913780399,0.495033581,5.886025733,3.95593E-09,3.00843E-08,ENSMUSG00000041073,ENSMUSG00000041073,Nacad,protein coding gene
ENSMUSG00000079157.4,26.27200989,2.353179928,0.685766966,3.431457104,0.000600348,0.001824108,ENSMUSG00000079157,ENSMUSG00000079157,Nalf1,protein coding gene
ENSMUSG00000072437.3,8.78339542,2.957035652,1.053155822,2.807785505,0.004988344,0.011993765,ENSMUSG00000072437,ENSMUSG00000072437,Nanos1,protein coding gene
ENSMUSG00000056155.6,8.66192791,2.66799116,1.099531894,2.426479098,0.015246129,0.031855608,ENSMUSG00000056155,ENSMUSG00000056155,Nanos3,protein coding gene
ENSMUSG00000009418.15,1313.167585,2.592289585,0.236968885,10.93936692,7.47198E-28,3.67618E-26,ENSMUSG00000009418,ENSMUSG00000009418,Nav1,protein coding gene
ENSMUSG00000052512.17,1539.929974,4.190299599,0.240180798,17.44643882,3.66375E-68,2.07537E-65,ENSMUSG00000052512,ENSMUSG00000052512,Nav2,protein coding gene
ENSMUSG00000020181.15,48.76357926,3.144807607,0.541272103,5.810030834,6.24613E-09,4.60312E-08,ENSMUSG00000020181,ENSMUSG00000020181,Nav3,protein coding gene
ENSMUSG00000027799.12,708.0365571,2.691920031,0.180149051,14.94273781,1.7369E-50,4.38599E-48,ENSMUSG00000027799,ENSMUSG00000027799,Nbea,protein coding gene
ENSMUSG00000056724.14,1003.630989,2.886214181,0.167263871,17.25545491,1.01817E-66,5.47173E-64,ENSMUSG00000056724,ENSMUSG00000056724,Nbeal2,protein coding gene
ENSMUSG00000039542.15,112.4613732,3.569364258,0.44808326,7.965850497,1.64091E-15,2.55892E-14,ENSMUSG00000039542,ENSMUSG00000039542,Ncam1,protein coding gene
ENSMUSG00000047586.3,145.0865585,2.099162259,0.325513268,6.448776341,1.12757E-10,1.04431E-09,ENSMUSG00000047586,ENSMUSG00000047586,Nccrp1,protein coding gene
ENSMUSG00000049690.15,126.3255852,2.55802806,0.365937146,6.990348167,2.74205E-12,3.05046E-11,ENSMUSG00000049690,ENSMUSG00000049690,Nckap5,protein coding gene
ENSMUSG00000005886.14,795.5335182,2.000774825,0.193019888,10.36564077,3.55369E-25,1.4187E-23,ENSMUSG00000005886,ENSMUSG00000005886,Ncoa2,protein coding gene
ENSMUSG00000027971.16,13.70159623,2.264716074,0.825387205,2.743822607,0.006072834,0.01425793,ENSMUSG00000027971,ENSMUSG00000027971,Ndst4,protein coding gene
ENSMUSG00000026950.17,24.44098975,3.359027411,0.795621263,4.221892462,2.4226E-05,9.95592E-05,ENSMUSG00000026950,ENSMUSG00000026950,Neb,protein coding gene
ENSMUSG00000031837.13,22.85170383,2.576185204,0.752032012,3.425632371,0.00061337,0.001859899,ENSMUSG00000031837,ENSMUSG00000031837,Necab2,protein coding gene
