gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,Input,Symbol,Feature Type
ENSMUSG00000025887.10,116.4101772,-2.554641858,0.37036838,-6.897570087,5.28995467843729E-12,5.66541441519505E-11,ENSMUSG00000025887,ENSMUSG00000025887,Casp12,protein coding gene
ENSMUSG00000025888.5,43.71000815,-3.723486899,0.585979499,-6.354295514,2.09383972093953E-10,1.87141947595615E-09,ENSMUSG00000025888,ENSMUSG00000025888,Casp1,protein coding gene
ENSMUSG00000025889.13,82.62593776,-2.292574245,0.421186053,-5.443139032,5.23497555147059E-08,3.39164922977657E-07,ENSMUSG00000025889,ENSMUSG00000025889,Snca,protein coding gene
ENSMUSG00000025894.10,129.69975083096,-2.592297409,0.328377981,-7.894248582,2.92069524314982E-15,4.4358588116795E-14,ENSMUSG00000025894,ENSMUSG00000025894,Aasdhppt,protein coding gene
ENSMUSG00000025903.14,201.9880914,-2.456627068,0.244693484,-10.03960966,1.02077290558531E-23,3.51881238950041E-22,ENSMUSG00000025903,ENSMUSG00000025903,Lypla1,protein coding gene
ENSMUSG00000025933.15,19.80834614,-3.39265532,0.966647376,-3.509713475,0.00044859,0.001401818,ENSMUSG00000025933,ENSMUSG00000025933,Tmem14a,protein coding gene
ENSMUSG00000025934.15,408.2752501,-2.454873081,0.307986481,-7.970717014,1.57756375726769E-15,2.46379722716644E-14,ENSMUSG00000025934,ENSMUSG00000025934,Gsta3,protein coding gene
ENSMUSG00000025939.17,178.2174994,-2.584734737,0.2673451,-9.668158257,4.11720550634127E-22,1.22400723698449E-20,ENSMUSG00000025939,ENSMUSG00000025939,Ube2w,protein coding gene
ENSMUSG00000025940.6,192.4602856,-2.13902955,0.286955858,-7.454211126,9.04071272484881E-14,1.16965616049448E-12,ENSMUSG00000025940,ENSMUSG00000025940,Tmem70,protein coding gene
ENSMUSG00000025950.16,358.14808140609,-2.235085124,0.203215277,-10.99860774,3.88077208969009E-28,1.96466430501968E-26,ENSMUSG00000025950,ENSMUSG00000025950,Idh1,protein coding gene
ENSMUSG00000025955.13,78.20312477,-2.097696764,0.373170875,-5.62127675,1.89551336418583E-08,1.31811760451131E-07,ENSMUSG00000025955,ENSMUSG00000025955,Akr1cl,protein coding gene
ENSMUSG00000025967.16,2523.85805281219,-2.700464584,0.19706969,-13.70309451,9.72879438705657E-43,1.32406364648259E-40,ENSMUSG00000025967,ENSMUSG00000025967,Eef1b2,protein coding gene
ENSMUSG00000025980.14,940.6284461,-3.049908862,0.275633846,-11.06507386,1.85310149996677E-28,9.63750727985201E-27,ENSMUSG00000025980,ENSMUSG00000025980,Hspd1,protein coding gene
ENSMUSG00000025981.13,74.65343462,-2.584643091,0.39619751,-6.523622753,6.862919494392E-11,6.51744130869786E-10,ENSMUSG00000025981,ENSMUSG00000025981,Coq10b,protein coding gene
ENSMUSG00000026003.5,312.4136216,-2.432236351,0.250126594,-9.724021404,2.38184562812462E-22,7.2559742034686E-21,ENSMUSG00000026003,ENSMUSG00000026003,Acadl,protein coding gene
ENSMUSG00000026005.15,134.223303,-2.19792652,0.348440085,-6.307903758,2.82839992915572E-10,2.48555279308909E-09,ENSMUSG00000026005,ENSMUSG00000026005,Rpe,protein coding gene
ENSMUSG00000026021.15,262.3382689,-2.728540968,0.277366572,-9.837310038,7.77621608972393E-23,2.49971952491601E-21,ENSMUSG00000026021,ENSMUSG00000026021,Sumo1,protein coding gene
ENSMUSG00000026032.8,159.2496653,-2.552573362,0.318236399,-8.020997507,1.04889857113664E-15,1.66670698653926E-14,ENSMUSG00000026032,ENSMUSG00000026032,Ndufb3,protein coding gene
ENSMUSG00000026049.11,78.40085675,-2.711692805,0.408280494,-6.64173979,3.10001900788133E-11,3.06912132197378E-10,ENSMUSG00000026049,ENSMUSG00000026049,Tex30,protein coding gene
ENSMUSG00000026064.15,421.68161356752,-2.272834762,0.262674958,-8.652651104,5.03166705766542E-18,1.00532611879513E-16,ENSMUSG00000026064,ENSMUSG00000026064,Ptp4a1,protein coding gene
ENSMUSG00000026078.10,164.3719748,-2.854762763,0.288413114,-9.898172539,4.23950804646886E-23,1.39491128957521E-21,ENSMUSG00000026078,ENSMUSG00000026078,Pdcl3,protein coding gene
ENSMUSG00000026097.9,88.87186866,-2.958190201,0.371032441,-7.972861331,1.55042109965323E-15,2.42321221682565E-14,ENSMUSG00000026097,ENSMUSG00000026097,Ormdl1,protein coding gene
ENSMUSG00000026111.15,234.8724307,-2.603125212,0.329358044,-7.903633318,2.70889134028229E-15,4.12314114749285E-14,ENSMUSG00000026111,ENSMUSG00000026111,Unc50,protein coding gene
ENSMUSG00000026154.4,25.8690661,-2.30152994,0.623685979,-3.690206321,0.000224072,0.000751052,ENSMUSG00000026154,ENSMUSG00000026154,Sdhaf4,protein coding gene
ENSMUSG00000026234.12,2049.25131832181,-2.255533536,0.548287143,-4.113781554,3.89229785603787E-05,0.000153228,ENSMUSG00000026234,ENSMUSG00000026234,Nucleolin,protein coding gene
ENSMUSG00000026248.9,109.46013105894,-2.292156196,0.332199614,-6.899936353,5.20258434537595E-12,5.57469147723592E-11,ENSMUSG00000026248,ENSMUSG00000026248,Mrpl44,protein coding gene
ENSMUSG00000026249.10,355.5512196,-2.233284509,0.243170025,-9.184045238,4.15194073438169E-20,1.00834908287261E-18,ENSMUSG00000026249,ENSMUSG00000026249,Serpine2,protein coding gene
ENSMUSG00000026341.16,875.3155384,-2.442271736,0.280841942,-8.696249981,3.43032292814996E-18,6.93308951312391E-17,ENSMUSG00000026341,ENSMUSG00000026341,Actr3,protein coding gene
ENSMUSG00000026342.10,745.1291237,-2.015177427,0.213966625,-9.418185789,4.58949057189296E-21,1.23798111835656E-19,ENSMUSG00000026342,ENSMUSG00000026342,Slc35f5,protein coding gene
ENSMUSG00000026365.15,733.8635982,-2.154133306,0.176646891,-12.19457245,3.32243209131728E-34,2.61785166172627E-32,ENSMUSG00000026365,ENSMUSG00000026365,Cfh,protein coding gene
ENSMUSG00000026377.12,216.04639448837,-2.535894729,0.268829341,-9.433102491,3.98134903342238E-21,1.08229694411803E-19,ENSMUSG00000026377,ENSMUSG00000026377,Nifk,protein coding gene
ENSMUSG00000026385.16,1007.27269106442,-2.17040883,0.26088435,-8.319429019,8.83880698186796E-17,1.5712684947665E-15,ENSMUSG00000026385,ENSMUSG00000026385,Dbi,protein coding gene
ENSMUSG00000026405.14,16.99232785,-2.402336819,0.800770739,-3.000030724,0.002699524,0.006983079,ENSMUSG00000026405,ENSMUSG00000026405,C4bp,protein coding gene
ENSMUSG00000026492.11,128.2189016,-2.054389489,0.298534264,-6.881586929,5.91894374635085E-12,6.30041350836808E-11,ENSMUSG00000026492,ENSMUSG00000026492,Tfb2m,protein coding gene
ENSMUSG00000026511.7,721.0139012,-2.532086621,0.178692845,-14.17005038,1.40399744817215E-45,2.43193243935868E-43,ENSMUSG00000026511,ENSMUSG00000026511,Srp9,protein coding gene
ENSMUSG00000026568.6,324.5981987,-2.022602882,0.214293186,-9.438484329,3.78210444043681E-21,1.03080789294038E-19,ENSMUSG00000026568,ENSMUSG00000026568,Mpc2,protein coding gene
ENSMUSG00000026628.13,231.3246121,-3.733065885,0.306672913,-12.17279298,4.33974488778761E-34,3.38129044993087E-32,ENSMUSG00000026628,ENSMUSG00000026628,Atf3,protein coding gene
ENSMUSG00000026734.9,71.29383824,-2.958774621,0.439715362,-6.728840689,1.71020172250656E-11,1.72992847017447E-10,ENSMUSG00000026734,ENSMUSG00000026734,4921504E06Rik,protein coding gene
ENSMUSG00000026750.6,190.8504826,-2.73080579,0.25445427,-10.73201009,7.20124181258493E-27,3.25984507883299E-25,ENSMUSG00000026750,ENSMUSG00000026750,Psmb7,protein coding gene
ENSMUSG00000026753.5,266.1829278,-2.439552818,0.275882378,-8.842727972,9.34094537489121E-19,1.98355495554554E-17,ENSMUSG00000026753,ENSMUSG00000026753,Ppp6c,protein coding gene
ENSMUSG00000026766.16,276.3439179,-2.144338174,0.277603442,-7.724465356,1.12323783357647E-14,1.60040392616786E-13,ENSMUSG00000026766,ENSMUSG00000026766,Mmadhc,protein coding gene
ENSMUSG00000026914.15,201.9501656,-2.173302768,0.330120388,-6.583364283,4.59920416537718E-11,4.48556166133738E-10,ENSMUSG00000026914,ENSMUSG00000026914,Psmd14,protein coding gene
ENSMUSG00000026986.14,29.48561133,-2.883216656,0.613823142,-4.697145576,2.63822424857565E-06,1.2995192015487E-05,ENSMUSG00000026986,ENSMUSG00000026986,Hnmt,protein coding gene
ENSMUSG00000027018.11,57.08522818,-2.408905758,0.468524635,-5.141470859,2.7259593738492E-07,1.5843977403357E-06,ENSMUSG00000027018,ENSMUSG00000027018,Hat1,protein coding gene
ENSMUSG00000027108.15,227.6436289,-2.265232448,0.238864856,-9.483322432,2.46312959897342E-21,6.81964772323434E-20,ENSMUSG00000027108,ENSMUSG00000027108,Ola1,protein coding gene
ENSMUSG00000027132.3,71.76767353,-3.018104097,0.434198112,-6.950983918,3.62747225621297E-12,3.96393071000874E-11,ENSMUSG00000027132,ENSMUSG00000027132,Katnbl1,protein coding gene
ENSMUSG00000027162.7,291.9869326,-2.170243047,0.226346672,-9.588137653,8.96892379288865E-22,2.58925170489192E-20,ENSMUSG00000027162,ENSMUSG00000027162,Lin7c,protein coding gene
ENSMUSG00000027170.12,609.4326427,-2.432240948,0.211683653,-11.48998005,1.48146132558355E-30,9.10555657563212E-29,ENSMUSG00000027170,ENSMUSG00000027170,Eif3m,protein coding gene
ENSMUSG00000027173.7,35.35054508,-2.246952895,0.781047003,-2.876847215,0.0040167,0.009908901,ENSMUSG00000027173,ENSMUSG00000027173,Depdc7,protein coding gene
ENSMUSG00000027193.12,403.348852,-2.097186475,0.248856072,-8.427306828,3.53711514468398E-17,6.5201755776105E-16,ENSMUSG00000027193,ENSMUSG00000027193,Api5,protein coding gene
ENSMUSG00000027195.10,221.7685775,-3.334826287,0.322354002,-10.34522998,4.39858939279715E-25,1.72640515137894E-23,ENSMUSG00000027195,ENSMUSG00000027195,Hsd17b12,protein coding gene
ENSMUSG00000027206.13,326.205482,-2.5781102,0.221654896,-11.63118998,2.86081387844664E-31,1.82804262434034E-29,ENSMUSG00000027206,ENSMUSG00000027206,Cops2,protein coding gene
ENSMUSG00000027208.14,18.33729054,-2.284128433,0.735841425,-3.104104167,0.001908561,0.005133667,ENSMUSG00000027208,ENSMUSG00000027208,Fgf7,protein coding gene
ENSMUSG00000027219.13,65.47944721,-2.134456079,0.516445142,-4.132977359,3.58094013045426E-05,0.000142119,ENSMUSG00000027219,ENSMUSG00000027219,Slc28a2,protein coding gene
ENSMUSG00000027248.13,2910.35733459692,-2.11983341,0.202534026,-10.46655442,1.23040268021187E-25,5.08639246046561E-24,ENSMUSG00000027248,ENSMUSG00000027248,Pdia3,protein coding gene
ENSMUSG00000027305.9,67.20716905,-2.41716479,0.396986003,-6.088790972,1.13766537246295E-09,9.27073426961542E-09,ENSMUSG00000027305,ENSMUSG00000027305,Ndufaf1,protein coding gene
ENSMUSG00000027341.10,129.85332114622,-2.014148639,0.295568758,-6.814484222,9.46025562489347E-12,9.84496016098025E-11,ENSMUSG00000027341,ENSMUSG00000027341,Tmem230,protein coding gene
ENSMUSG00000027342.14,261.0917094,-2.66054456,0.292356989,-9.100328222,9.00592480728236E-20,2.11135545901377E-18,ENSMUSG00000027342,ENSMUSG00000027342,Pcna,protein coding gene
ENSMUSG00000027349.5,108.3321552,-2.204499569,0.330940665,-6.661313645,2.71390765825074E-11,2.69832972529778E-10,ENSMUSG00000027349,ENSMUSG00000027349,Fam98b,protein coding gene
ENSMUSG00000027375.14,53.09073771,-2.447847698,0.448031233,-5.463564855,4.6666666285719E-08,3.04699893670525E-07,ENSMUSG00000027375,ENSMUSG00000027375,Mal,protein coding gene
ENSMUSG00000027499.12,103.5570828,-2.188924119,0.449050007,-4.874566501,1.09047647390785E-06,5.75845210799565E-06,ENSMUSG00000027499,ENSMUSG00000027499,Pkia,protein coding gene
ENSMUSG00000027533.10,288.5563494,-3.281637606,0.275685669,-11.90354806,1.13420257421034E-32,8.00395681914965E-31,ENSMUSG00000027533,ENSMUSG00000027533,Fabp5,protein coding gene
ENSMUSG00000027599.9,167.3349558,-2.335901089,0.270231903,-8.64406114,5.42495022852206E-18,1.07773963828999E-16,ENSMUSG00000027599,ENSMUSG00000027599,Armc1,protein coding gene
ENSMUSG00000027611.12,194.8017735,-2.076752426,0.327118115,-6.348631684,2.17238439881758E-10,1.93831437270403E-09,ENSMUSG00000027611,ENSMUSG00000027611,Procr,protein coding gene
ENSMUSG00000027637.3,160.7978958,-2.684860479,0.317866825,-8.446494773,3.00179431542875E-17,5.58248509823168E-16,ENSMUSG00000027637,ENSMUSG00000027637,Rab5if,protein coding gene
ENSMUSG00000027656.7,69.40963815,-2.349525703,0.426135251,-5.51356804,3.51631006604291E-08,2.33740382728175E-07,ENSMUSG00000027656,ENSMUSG00000027656,Ccn5,protein coding gene
ENSMUSG00000027679.13,143.0949149,-2.936631828,0.318167796,-9.229821064,2.7108437567734E-20,6.74781167437217E-19,ENSMUSG00000027679,ENSMUSG00000027679,Dnajc19,protein coding gene
ENSMUSG00000027706.8,973.6895659,-2.050850115,0.214312571,-9.56943452,1.07491980114661E-21,3.06520328057575E-20,ENSMUSG00000027706,ENSMUSG00000027706,Sec62,protein coding gene
ENSMUSG00000027712.13,1433.21046010671,-2.413463552,0.18402298,-13.11501181,2.70140145013716E-39,2.99569698377909E-37,ENSMUSG00000027712,ENSMUSG00000027712,Anxa5,protein coding gene
ENSMUSG00000027714.11,73.26500439,-2.14906663,0.445980933,-4.818741056,1.44466906021505E-06,7.46519201998207E-06,ENSMUSG00000027714,ENSMUSG00000027714,Exosc9,protein coding gene
ENSMUSG00000027746.13,713.0612997,-2.459504826,0.189230145,-12.99742612,1.26530550755942E-38,1.36698650169783E-36,ENSMUSG00000027746,ENSMUSG00000027746,Ufm1,protein coding gene
ENSMUSG00000027750.16,147.515262,-2.587097445,0.310664707,-8.327619411,8.24841879179654E-17,1.46888044379802E-15,ENSMUSG00000027750,ENSMUSG00000027750,Postn,protein coding gene
ENSMUSG00000027801.7,558.8665151,-2.065473812,0.216453166,-9.54235896,1.39619655186877E-21,3.94378484240128E-20,ENSMUSG00000027801,ENSMUSG00000027801,Tm4sf4,protein coding gene
ENSMUSG00000027808.8,4115.66167747066,-2.210645663,0.160329095,-13.78817531,3.00258766420127E-43,4.37022464263851E-41,ENSMUSG00000027808,ENSMUSG00000027808,Serp1,protein coding gene
ENSMUSG00000027811.9,6.307141365,-3.269294713,1.452883313,-2.250211483,0.024435524,0.048057065,ENSMUSG00000027811,ENSMUSG00000027811,4930579G24Rik,protein coding gene
ENSMUSG00000027822.16,271.9352002,-2.978054584,0.234863479,-12.67993899,7.63913082419358E-37,7.41243254371635E-35,ENSMUSG00000027822,ENSMUSG00000027822,Slc33a1,protein coding gene
ENSMUSG00000027823.9,290.97288,-2.378017703,0.233580715,-10.18071076,2.41788806679062E-24,8.8286613226245E-23,ENSMUSG00000027823,ENSMUSG00000027823,Gmps,protein coding gene
ENSMUSG00000027828.12,2160.56801940017,-2.541044405,0.193675354,-13.12012265,2.52525916674523E-39,2.81526100403262E-37,ENSMUSG00000027828,ENSMUSG00000027828,Ssr3,protein coding gene
ENSMUSG00000027834.15,113.4946814,-2.451073203,0.317719148,-7.714590753,1.21371046961811E-14,1.7211202796161E-13,ENSMUSG00000027834,ENSMUSG00000027834,Serpini1,protein coding gene
ENSMUSG00000027835.11,156.52086021216,-2.344902227,0.374145732,-6.267349936,3.67244246651155E-10,3.18455612973172E-09,ENSMUSG00000027835,ENSMUSG00000027835,Pdcd10,protein coding gene
ENSMUSG00000027900.15,310.4846493,-2.449279783,0.295698274,-8.283037144,1.20072950039373E-16,2.11124912741209E-15,ENSMUSG00000027900,ENSMUSG00000027900,Dram2,protein coding gene
ENSMUSG00000027935.14,57.53420664,-2.496309036,0.461087251,-5.413962394,6.16451184786102E-08,3.94509935326165E-07,ENSMUSG00000027935,ENSMUSG00000027935,Rab13,protein coding gene
ENSMUSG00000027937.15,496.3390355,-2.279244597,0.188126272,-12.11550396,8.74251005602388E-34,6.68738205343812E-32,ENSMUSG00000027937,ENSMUSG00000027937,Jtb,protein coding gene
ENSMUSG00000027944.13,376.5132205,-2.857819988,0.217020603,-13.16842711,1.33346796522282E-39,1.52722158924072E-37,ENSMUSG00000027944,ENSMUSG00000027944,Hax1,protein coding gene
ENSMUSG00000028010.16,131.8770904,-2.200303785,0.315989251,-6.963223516,3.32573520177034E-12,3.65516959066096E-11,ENSMUSG00000028010,ENSMUSG00000028010,Gar1,protein coding gene
ENSMUSG00000028029.10,277.9758023,-2.181481907,0.258055154,-8.453549066,2.8257910786716E-17,5.27388737469974E-16,ENSMUSG00000028029,ENSMUSG00000028029,Aimp1,protein coding gene
ENSMUSG00000028044.6,72.28975347,-2.370657322,0.380124665,-6.236525908,4.47395247336885E-10,3.84301515939909E-09,ENSMUSG00000028044,ENSMUSG00000028044,Cks1b,protein coding gene
ENSMUSG00000028062.15,303.6039415,-3.257643916,0.243959844,-13.35319726,1.13472034466578E-40,1.40725465703255E-38,ENSMUSG00000028062,ENSMUSG00000028062,Lamtor2,protein coding gene
ENSMUSG00000028111.4,82.06228846,-2.801914414,0.376775307,-7.436565944,1.03336392506461E-13,1.33199720205592E-12,ENSMUSG00000028111,ENSMUSG00000028111,Ctsk,protein coding gene
ENSMUSG00000028140.13,157.5044892,-2.403075822,0.371814979,-6.463095772,1.02582320967674E-10,9.56841506524917E-10,ENSMUSG00000028140,ENSMUSG00000028140,Mrpl9,protein coding gene
ENSMUSG00000028156.12,324.7487554,-2.434031277,0.218114503,-11.15941966,6.44106524163094E-29,3.43507090074664E-27,ENSMUSG00000028156,ENSMUSG00000028156,Eif4e,protein coding gene
ENSMUSG00000028179.12,535.00689376927,-2.388252543,0.20560539,-11.61570979,3.42928625722658E-31,2.17801244440036E-29,ENSMUSG00000028179,ENSMUSG00000028179,Cth,protein coding gene
ENSMUSG00000028223.8,235.1404889,-2.316793807,0.248000233,-9.341901727,9.46191074251214E-21,2.46350543170574E-19,ENSMUSG00000028223,ENSMUSG00000028223,Decr1,protein coding gene
ENSMUSG00000028232.13,94.46709024,-2.884975179,0.393806265,-7.32587426,2.37346255724748E-13,2.95224936126706E-12,ENSMUSG00000028232,ENSMUSG00000028232,Tmem68,protein coding gene
ENSMUSG00000028247.2,95.42265775,-2.300262682,0.372178602,-6.180534472,6.38849439834316E-10,5.37952808737944E-09,ENSMUSG00000028247,ENSMUSG00000028247,Coq3,protein coding gene
ENSMUSG00000028249.15,916.4952193,-2.226171363,0.210047465,-10.59842052,3.03055149960574E-26,1.30425726653463E-24,ENSMUSG00000028249,ENSMUSG00000028249,Sdcbp,protein coding gene
ENSMUSG00000028252.20,83.95263591,-2.072036744,0.379223775,-5.463889348,4.65813960647855E-08,3.04237918392595E-07,ENSMUSG00000028252,ENSMUSG00000028252,Ccnc,protein coding gene
ENSMUSG00000028293.14,116.1993594,-2.230303473,0.323891503,-6.885958574,5.73996938057172E-12,6.12857963562927E-11,ENSMUSG00000028293,ENSMUSG00000028293,Slc35a1,protein coding gene
ENSMUSG00000028295.14,40.03842473,-2.727970338,0.543647316,-5.017904541,5.22381201459241E-07,2.89875234349596E-06,ENSMUSG00000028295,ENSMUSG00000028295,Smim8,protein coding gene
ENSMUSG00000028333.10,589.3495513,-2.037157987,0.252843518,-8.056991158,7.81953039643287E-16,1.26068875060643E-14,ENSMUSG00000028333,ENSMUSG00000028333,Anp32b,protein coding gene
ENSMUSG00000028343.10,644.8768212,-2.129051472,0.203163664,-10.47948946,1.0732152457518E-25,4.4718724325471E-24,ENSMUSG00000028343,ENSMUSG00000028343,Erp44,protein coding gene
ENSMUSG00000028367.5,545.8228936,-3.873215224,0.241714174,-16.02394747,8.69506834072971E-58,3.25428459559561E-55,ENSMUSG00000028367,ENSMUSG00000028367,Txn1,protein coding gene
ENSMUSG00000028378.6,79.2108332,-3.038304629,0.433368058,-7.010910416,2.36772308690842E-12,2.64949856799325E-11,ENSMUSG00000028378,ENSMUSG00000028378,Ptgr1,protein coding gene
ENSMUSG00000028383.17,121.6062768,-2.056577648,0.310422328,-6.625095747,3.47023169769962E-11,3.41627929319335E-10,ENSMUSG00000028383,ENSMUSG00000028383,Hsdl2,protein coding gene
ENSMUSG00000028394.9,178.4519051,-2.439756473,0.319280487,-7.641420552,2.14838077906755E-14,2.96626566195499E-13,ENSMUSG00000028394,ENSMUSG00000028394,Pole3,protein coding gene
ENSMUSG00000028398.8,103.2666127,-2.058898806,0.353331162,-5.827107902,5.63961512402778E-09,4.19300082953169E-08,ENSMUSG00000028398,ENSMUSG00000028398,Dmac1,protein coding gene
ENSMUSG00000028410.13,652.4629091256,-2.715240014,0.195897652,-13.86050307,1.09901293816463E-43,1.66914580949221E-41,ENSMUSG00000028410,ENSMUSG00000028410,Dnaja1,protein coding gene
ENSMUSG00000028419.5,250.3090985,-2.141743854,0.221049463,-9.688980108,3.35865721773427E-22,1.00995834471295E-20,ENSMUSG00000028419,ENSMUSG00000028419,Chmp5,protein coding gene
ENSMUSG00000028420.13,105.4882731,-2.035553669,0.383740392,-5.304507195,1.1297778744896E-07,6.94602947240464E-07,ENSMUSG00000028420,ENSMUSG00000028420,Tmem38b,protein coding gene
ENSMUSG00000028558.14,5.414654345,-4.001578876,1.689955715,-2.367860199,0.017891295,0.036462821,ENSMUSG00000028558,ENSMUSG00000028558,Calr4,protein coding gene
ENSMUSG00000028568.16,185.1676375,-2.26109923,0.254036809,-8.900675617,5.5507763321843E-19,1.21186167860678E-17,ENSMUSG00000028568,ENSMUSG00000028568,Btf3l4,protein coding gene
ENSMUSG00000028603.15,581.9845201,-2.969680425,0.212137047,-13.998877,1.58353185857994E-44,2.51433668363462E-42,ENSMUSG00000028603,ENSMUSG00000028603,Scp2,protein coding gene
ENSMUSG00000028609.6,124.1833885,-2.958194539,0.317896228,-9.305535196,1.33319193291922E-20,3.40760606366512E-19,ENSMUSG00000028609,ENSMUSG00000028609,Magoh,protein coding gene
ENSMUSG00000028618.11,903.1708922,-3.354824325,0.227790724,-14.72765995,4.28280698009356E-49,9.75688603215011E-47,ENSMUSG00000028618,ENSMUSG00000028618,Tmem59,protein coding gene
ENSMUSG00000028633.7,188.2444041,-2.060390266,0.335916634,-6.13363572,8.58930748347803E-10,7.11273392122545E-09,ENSMUSG00000028633,ENSMUSG00000028633,Ctps1,protein coding gene
ENSMUSG00000028648.13,185.373904,-3.410111914,0.38445914,-8.869894239,7.32154050789157E-19,1.57872600313682E-17,ENSMUSG00000028648,ENSMUSG00000028648,Ndufs5,protein coding gene
ENSMUSG00000028675.12,428.1815351,-2.549011018,0.204120797,-12.48775754,8.70733802986186E-36,7.73292787152011E-34,ENSMUSG00000028675,ENSMUSG00000028675,Pnrc2,protein coding gene
ENSMUSG00000028676.17,399.2208781,-2.15474447,0.219261233,-9.827293394,8.5896260974224E-23,2.74018224316402E-21,ENSMUSG00000028676,ENSMUSG00000028676,Srsf10,protein coding gene
ENSMUSG00000028691.12,1171.12141756634,-2.358158064,0.163810781,-14.39562187,5.51267906958999E-47,1.00469774451771E-44,ENSMUSG00000028691,ENSMUSG00000028691,Prdx1,protein coding gene
ENSMUSG00000028696.12,34.93847971,-2.577465042,0.630201777,-4.089904432,4.31550965681459E-05,0.000168214,ENSMUSG00000028696,ENSMUSG00000028696,Ipp,protein coding gene
ENSMUSG00000028699.9,172.7315306,-3.153558865,0.291666302,-10.81221533,3.01304464473453E-27,1.40646776634724E-25,ENSMUSG00000028699,ENSMUSG00000028699,Tspan1,protein coding gene
ENSMUSG00000028719.8,350.3457725,-2.817995196,0.226006789,-12.46863074,1.10712079953859E-35,9.74964068803753E-34,ENSMUSG00000028719,ENSMUSG00000028719,Cmpk1,protein coding gene
ENSMUSG00000028832.11,117.9928801,-3.241517572,0.365125351,-8.877821162,6.81827459763132E-19,1.47475972437311E-17,ENSMUSG00000028832,ENSMUSG00000028832,Stmn1,protein coding gene
ENSMUSG00000028889.17,247.7536373,-2.029560111,0.298075352,-6.80888272,9.8359620020015E-12,1.02055409702945E-10,ENSMUSG00000028889,ENSMUSG00000028889,Yrdc,protein coding gene
ENSMUSG00000028945.9,378.0584038,-2.611402606,0.239297533,-10.91278533,1.00140248517455E-27,4.85842469601237E-26,ENSMUSG00000028945,ENSMUSG00000028945,Rheb,protein coding gene
ENSMUSG00000028955.3,263.780409,-2.23178193,0.292216957,-7.637414186,2.2162765643095E-14,3.05397373513233E-13,ENSMUSG00000028955,ENSMUSG00000028955,Vamp3,protein coding gene
ENSMUSG00000028998.6,208.6375961,-2.387808177,0.241949838,-9.869021604,5.67150913687668E-23,1.85395583937377E-21,ENSMUSG00000028998,ENSMUSG00000028998,Tomm7,protein coding gene
ENSMUSG00000029048.3,594.4823305,-2.208411664,0.210154661,-10.50850671,7.89334590669019E-26,3.32202082044819E-24,ENSMUSG00000029048,ENSMUSG00000029048,Rer1,protein coding gene
ENSMUSG00000029066.12,208.7423074,-2.378544252,0.260307905,-9.137426109,6.3956353325248E-20,1.51464543428686E-18,ENSMUSG00000029066,ENSMUSG00000029066,Mrpl20,protein coding gene
ENSMUSG00000029152.13,624.9409662,-2.672625623,0.206578835,-12.93755785,2.76272720596948E-38,2.86653462920368E-36,ENSMUSG00000029152,ENSMUSG00000029152,Ociad1,protein coding gene
ENSMUSG00000029260.15,81.02028597,-2.533234018,0.388818029,-6.515217478,7.25844176241166E-11,6.8774720116811E-10,ENSMUSG00000029260,ENSMUSG00000029260,Ugt2b34,protein coding gene
ENSMUSG00000029270.10,67.49202968,-2.326176491,0.404089042,-5.756593845,8.58280770869854E-09,6.22016136814014E-08,ENSMUSG00000029270,ENSMUSG00000029270,Dipk1a,protein coding gene
ENSMUSG00000029304.14,3494.63060658306,-2.734500048,0.187961526,-14.54819027,5.99686153800684E-48,1.2085405862989E-45,ENSMUSG00000029304,ENSMUSG00000029304,Spp1,protein coding gene
ENSMUSG00000029366.10,52.89701927,-2.478198985,0.478625387,-5.177742455,2.24586973113715E-07,1.32291914252619E-06,ENSMUSG00000029366,ENSMUSG00000029366,Dck,protein coding gene
ENSMUSG00000029390.13,1277.69286608565,-2.689394284,0.168611961,-15.9501987,2.83991939903056E-57,9.92031178071359E-55,ENSMUSG00000029390,ENSMUSG00000029390,Tmed2,protein coding gene
ENSMUSG00000029397.15,255.7189933,-2.198791277,0.252987264,-8.691312117,3.58277260008098E-18,7.20646170106499E-17,ENSMUSG00000029397,ENSMUSG00000029397,Rchy1,protein coding gene
ENSMUSG00000029430.13,710.2670707,-2.65546069,0.277006099,-9.586289603,9.13097167674793E-22,2.62518567041097E-20,ENSMUSG00000029430,ENSMUSG00000029430,Ran,protein coding gene
ENSMUSG00000029446.14,191.0731321,-2.141394929,0.250457952,-8.549917896,1.23176101435976E-17,2.36848432109781E-16,ENSMUSG00000029446,ENSMUSG00000029446,Psph,protein coding gene
ENSMUSG00000029447.11,576.8096524,-2.894860962,0.226464596,-12.78284117,2.0446163053527E-37,2.02137326150412E-35,ENSMUSG00000029447,ENSMUSG00000029447,Cct6a,protein coding gene
ENSMUSG00000029535.4,151.2536257,-2.616866575,0.307429483,-8.512087238,1.70829970397632E-17,3.23727427627845E-16,ENSMUSG00000029535,ENSMUSG00000029535,Triap1,protein coding gene
ENSMUSG00000029569.9,156.9798545,-2.144770505,0.275499643,-7.78502098,6.97016402322145E-15,1.01803252796305E-13,ENSMUSG00000029569,ENSMUSG00000029569,Tmem168,protein coding gene
