gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000016194.14,30.0541182950255,-0.195342427717617,0.486528849962361,-0.401502249522776,0.688050382281701,0.912906522249664
ENSMUSG00000016200.13,12.0125333043945,3.591845417897,0.95811753297095,3.74885678874838,0.000177642483469861,0.00337846308679687
ENSMUSG00000016206.6,17.6524035049425,0.691657960409358,0.65805099998122,1.05107044959904,0.293226234835417,0.676516170514752
ENSMUSG00000016239.11,24.8211352605185,-0.279387862516342,0.514217596762681,-0.543326141064138,0.58690526878351,0.870541267248083
ENSMUSG00000016252.7,159.002219685922,0.190042311637694,0.260359531346534,0.729922621441313,0.465437483954586,0.8085632838775
ENSMUSG00000016253.12,86.0768721315949,0.320747919251502,0.280402359990784,1.14388452102202,0.25267153123729,0.63494989222029
ENSMUSG00000016255.5,4.96097020924696,-0.819560312487969,1.19836410735648,-0.683899248531291,0.494038788594599,0.825208685031804
ENSMUSG00000016256.10,348.447957887394,0.4221462002398,0.290060354504705,1.45537366166652,0.145565843909729,0.491645168174054
ENSMUSG00000016257.15,47.3794272769358,0.22358381232928,0.433862833858995,0.51533294599266,0.606320380354451,0.879090001634682
ENSMUSG00000016262.14,17.6005709066786,0.677654737949328,0.570186759193198,1.18847855903949,0.234644922148799,0.615491121770536
ENSMUSG00000016283.13,4.37369375158528,0.551111070804492,1.19091315780418,0.462763440972167,0.64353393894306,0.895035260993174
ENSMUSG00000016308.12,25.4614793453809,-0.161126862630512,0.535614706152024,-0.300826061681695,0.763547134042044,0.936542050952363
ENSMUSG00000016319.3,210.319404117418,-0.1804238577916,0.23230289935123,-0.776675014799571,0.437350531374338,0.78997823119837
ENSMUSG00000016344.14,66.3934151913285,0.578358414811243,0.308260409824521,1.87620075876911,0.0606277179407745,0.300728629308725
ENSMUSG00000016346.17,9.51898245347992,2.49996399137524,0.991114228711056,2.52237725880139,0.0116564621497484,0.094847877855661
ENSMUSG00000016349.10,9.1829184996745,3.02858051692158,1.0541990911269,2.87287339024751,0.00406757092817628,0.0423483099614062
ENSMUSG00000016356.17,107.91480930667,-0.53959885904345,0.2661602416599,-2.02734584128064,0.0426270564818483,0.236434416802391
ENSMUSG00000016382.15,30.5941775255404,0.853437016310887,0.458445401002456,1.86158921966438,0.0626610139937754,0.306351295451058
ENSMUSG00000016386.15,20.4970429191644,-0.23108863950042,0.524529668847394,-0.440563524286845,0.659529014335639,0.901280653977129
ENSMUSG00000016409.4,42.6975220956119,0.12893825228647,0.39391781815979,0.327322721497628,0.743423808864962,0.930273760522337
ENSMUSG00000016427.7,126.587857788239,-1.13602736148743,0.270073607819011,-4.20636200131312,2.59514426301708E-05,0.000657060438766787
ENSMUSG00000016458.13,337.017501398167,-0.332475921432296,0.382174367636617,-0.869958714103046,0.384322966895427,0.754819812441047
ENSMUSG00000016477.17,20.5428311249781,1.22274710089425,0.586055056487442,2.08640312434614,0.0369421222225752,0.216121336184739
ENSMUSG00000016481.15,105.242851069489,-0.284289673244565,0.315991850536268,-0.899674066790325,0.368293728172229,0.742071987941251
ENSMUSG00000016487.15,173.713710194896,0.411213265511831,0.230042362293433,1.78755452435888,0.0738479079139469,0.33719888950775
ENSMUSG00000016493.13,13.9670729139273,-0.0936545041784335,0.78275791585924,-0.119646831135049,0.904762920279044,0.97688694352125
ENSMUSG00000016494.9,276.372911289582,-0.673068269644423,0.278711909450189,-2.41492468324075,0.0157384637048277,0.119232853826254
ENSMUSG00000016495.12,40.2497237058056,0.296783588758895,0.380428682952571,0.780129369992576,0.43531473053453,0.788240914431823
ENSMUSG00000016496.7,29.3651455024107,0.313102298367236,0.572617752384154,0.546791113379915,0.584522249035538,0.86959070856262
ENSMUSG00000016498.9,2.04487364236781,0.695724986291926,1.69767553118344,0.409810339792634,0.681945080725599,NA
ENSMUSG00000016503.16,36.6324995403106,-0.466054540452433,0.388123809321628,-1.20078832903092,0.229833320235625,0.610898941703706
ENSMUSG00000016510.11,40.2109092892884,0.619352549304976,0.397554781268118,1.55790491898844,0.119255788990443,0.440581957628568
ENSMUSG00000016520.7,503.009252727446,0.0491005930875495,0.232865066752514,0.210854267547709,0.833000990974574,0.957844225125111
ENSMUSG00000016526.8,12.4485801830764,0.477645484335586,0.78977883368713,0.604783850822729,0.545322625231119,0.854514711550242
ENSMUSG00000016528.10,384.538352991468,0.460619111340968,0.224739806004407,2.04956620516054,0.0404067810896388,0.228967390734995
ENSMUSG00000016529.5,1.47681462104318,0.0248923982676653,2.1029901051361,0.0118366692296227,0.990555924900629,NA
ENSMUSG00000016534.15,321.431975121499,-0.0195258565952831,0.191936906807176,-0.101730599497986,0.918970513252315,0.980720813864267
ENSMUSG00000016541.9,224.164256202893,0.327267995326893,0.241842280480548,1.35322903289119,0.17598247286653,0.538828917449938
ENSMUSG00000016552.13,248.970329891668,-2.00402649408803,0.212610639897498,-9.42580528920938,4.2681766012602E-21,1.06521493177165E-18
ENSMUSG00000016554.8,258.291064147504,0.371125445659363,0.219776546702782,1.68864899930046,0.0912867146483676,0.379709263073091
ENSMUSG00000016559.14,335.639877861219,0.0995336946108923,0.231854165069068,0.42929439969837,0.66770899187403,0.904390583109836
ENSMUSG00000016619.9,142.832829627246,-0.355124822412888,0.244289949262246,-1.45370214159593,0.146028904188302,0.492488997171481
ENSMUSG00000016624.15,76.83810433808,-0.073866796833168,0.310110603284596,-0.238195005429655,0.811729850745154,0.951715513554234
ENSMUSG00000016637.6,33.999182819472,0.418300020662178,0.439048290508123,0.952742624685014,0.340720490983707,0.719230322576622
ENSMUSG00000016664.14,343.048354957862,0.100470319454432,0.18772371216006,0.535203136025605,0.59250939800344,0.873598400163506
ENSMUSG00000016756.16,70.3664197220936,-0.14842702758304,0.445063453623804,-0.333496328162906,0.738759660676268,0.928929691811711
ENSMUSG00000016757.10,141.814451635898,-0.183135299836112,0.238631979590407,-0.767438212390684,0.442821016332105,0.793363055617053
ENSMUSG00000016758.3,6.97137511707451,1.25717319907135,1.00861498512836,1.24643517854471,0.212604673007247,0.590088303561935
ENSMUSG00000016763.14,15.9159167923799,1.50117281210272,0.673938106953869,2.22746391191301,0.0259162851014222,0.169318437068753
ENSMUSG00000016831.11,146.736877853976,-0.195517464180114,0.234105661190052,-0.835167604175916,0.403623347059548,0.768968210381584
ENSMUSG00000016833.14,11.2143788260001,1.19746395686619,0.793406120212861,1.50926987624563,0.131229829582881,0.466636499656612
ENSMUSG00000016918.15,143.95511193276,-0.711784188141576,0.274895672140732,-2.58928844749939,0.00961744965372373,0.0827669189411594
ENSMUSG00000016921.14,1338.15249582176,-0.740994719069481,0.190715824071108,-3.88533422792019,0.000102189203091583,0.00209290196718635
ENSMUSG00000016933.17,232.872824867517,0.0508239476220489,0.20536209971627,0.247484553830856,0.804533244033923,0.950239575822286
ENSMUSG00000016940.18,244.762749782374,-0.340760342492288,0.205069246746274,-1.6616842744534,0.0965760958175621,0.392916719593109
ENSMUSG00000016942.5,16.8859327835735,2.07423744416181,0.684873412614383,3.02864355070198,0.00245654337882683,0.0287709876018294
ENSMUSG00000016946.5,28.3445422880704,0.164649852696502,0.432770317095094,0.380455512295044,0.703607314115153,0.91788372277801
ENSMUSG00000016984.7,18.0988923804846,0.497303372726978,0.61933459541204,0.802963981684447,0.421995553151096,0.779850131730513
ENSMUSG00000016995.17,207.626444351374,-0.728276540391962,0.21108495949276,-3.45015837292255,0.000560257772176348,0.00876249174567663
ENSMUSG00000017002.14,261.044208534491,0.855873028947481,0.265977281493519,3.21784260723913,0.00129158671366276,0.0172639784909628
ENSMUSG00000017007.9,11966.5029428574,-1.34239195003207,0.223238832479777,-6.01325466147866,1.81835041882888E-09,1.29659517620165E-07
ENSMUSG00000017009.3,395.863903113102,0.269413365192423,0.227234623842723,1.18561758167141,0.235773355809025,0.616887902648446
ENSMUSG00000017057.9,27.9602036156892,0.813539513871194,0.460607468234939,1.76623170481517,0.0773569840168461,0.344663736489238
ENSMUSG00000017119.19,814.411367968319,-0.421343443729734,0.174195267210406,-2.41879960619598,0.0155718161017084,0.118503144646975
ENSMUSG00000017132.17,113.922017952994,0.00939719718467835,0.272513945505125,0.0344833625569508,0.972491709214527,0.99391053707053
ENSMUSG00000017144.8,16.6861810396216,-0.276952346610787,0.602267742329506,-0.459849211813281,0.645624457086458,0.895578628959668
ENSMUSG00000017146.12,18.3236684876751,-0.457404153970483,0.573555125421761,-0.79748943684207,0.425166835217803,0.781694865423597
ENSMUSG00000017167.6,47.6595435726548,0.297601310234246,0.367575125590017,0.809633975521461,0.418150575027878,0.778025159798797
ENSMUSG00000017176.17,61.0480192819559,-0.118321852357846,0.331608828551045,-0.356811526625664,0.721232906535264,0.923681465960784
ENSMUSG00000017188.3,72.3122101359448,-0.770230300508818,0.37024365892667,-2.08033353695159,0.0374949507527934,0.218054856741445
ENSMUSG00000017204.4,1.19340828862003,3.10822539834293,2.23758465235701,1.38909846162415,0.16480281150754,NA
ENSMUSG00000017210.14,255.053238429771,0.147724037292492,0.226401812628379,0.652486106791773,0.514087632544076,0.83638582050149
ENSMUSG00000017221.14,382.130273758889,0.145630744811187,0.185160606827247,0.786510410106073,0.431568522723345,0.785534521514355
