gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000325.15,265.82265052676,0.66561784538237,0.284331891146719,2.34098905577532,0.0192327308830501,0.0388528970195516
ENSMUSG00000000326.12,709.098101078363,0.557367267471902,0.181531673622745,3.07035822646692,0.0021380216428768,0.0056801616951521
ENSMUSG00000000339.14,52.2070583219823,-1.97187757182528,0.416904145833223,-4.7298104169348,2.24729596195978E-06,1.12198847228954E-05
ENSMUSG00000000340.10,341.006512999923,-1.81543759944343,0.211582097576176,-8.58029871260643,9.46270821183564E-18,1.84492001313361E-16
ENSMUSG00000000346.8,831.489108218088,-2.03929507756633,0.241313332382201,-8.45081810206994,2.89268633213215E-17,5.39393352625958E-16
ENSMUSG00000000355.13,160.389018165636,-1.5901060633528,0.265590811553903,-5.9870522404352,2.13678168288026E-09,1.67733360642275E-08
ENSMUSG00000000359.3,67.6342343407851,1.31580066743567,0.413924267596826,3.17884398292225,0.00147863655976072,0.00408902805858621
ENSMUSG00000000374.7,807.331659366194,0.713993392363976,0.203483747603924,3.5088472704648,0.00045005326635042,0.00140534362476735
ENSMUSG00000000378.15,430.238758062105,0.0105594328742307,0.181643878514969,0.0581326106916421,0.953642998730904,0.968381957868266
ENSMUSG00000000384.15,578.377811497398,0.290953310409384,0.180193827116602,1.61466857697135,0.106382485888835,0.170790541688555
